update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
686,8516.769124451623,69.80605077129415,0.9169917641959254,0.08040745557000434,0.0006501950585175553,0,9.399188218781768,0.8392646049869412,0.8572703858737424,4614,19,22.46053617241122,3.971672235078586,0.40535498184751917,1.6015548576430005,0.37143038255522803,67.257386,9,9,1.0,48,113,0.4247787610619469,226,529,0.42722117202268434,7756,19181,0.4043584797455816
687,5733.543772004853,52.883653428937514,0.8369098712446352,0.16067596566523606,0.0002682403433476395,0,5.847640534416238,0.8230143371822866,0.7372363565068915,3728,17,24.48807109651555,3.9922816940577386,0.38027815434051315,1.6210624805073293,0.3757404795486601,49.699262,1,1,1.0,6,12,0.5,60,163,0.36809815950920244,7507,19741,0.3802745554936427
688,7128.693365359783,62.31581086853306,0.8673327137546468,0.13057620817843865,0.0,0,8.92470621071632,0.8515251040123082,0.7870460369055865,4304,19,23.619683745735543,3.993226803306327,0.4246588693957115,1.5716939451752183,0.35698169967410376,58.66862,0,0,nan,1,13,0.07692307692307693,67,152,0.4407894736842105,8646,20355,0.4247605011053795
689,4999.68793407245,55.00883218829587,0.7440312213039486,0.2532139577594123,0.0002295684113865932,0,8.602973048407797,0.8561999486809939,0.5686868124142782,4356,21,23.601760740230496,3.9996839677042133,0.42654731702647075,1.560385005065856,0.3469521725539231,51.88081,1,1,1.0,2,3,0.6666666666666666,0,0,nan,8908,20887,0.426485373677407
690,7695.972826072279,78.86548149681224,0.7750977835723598,0.2226205997392438,0.0008148631029986962,0,8.370478533609695,0.8639890034863859,0.6104078463574125,6136,29,23.227433623293038,3.9998590006182444,0.4269105414214136,1.5727739726027397,0.35757367417731806,75.537064,0,0,nan,0,0,nan,0,3,0.0,8776,20554,0.42697285199961077
691,5984.737662420007,62.46016493260303,0.7678571428571429,0.23025210084033612,0.0,0,6.706493843165773,0.8780795773025766,0.6232632564785715,4760,23,22.304911898387353,3.999751208324987,0.4280639431616341,1.5594071841245918,0.3488684671167792,57.911528,0,0,nan,0,1,0.0,0,0,nan,8917,20830,0.42808449351896305
692,7736.554765503521,78.91388905030881,0.7775963422599608,0.2194644023514043,0.0006531678641410843,0,6.789167189890836,0.8537378349780356,0.6071574428626729,6124,29,24.378022334928367,3.9993353969276866,0.427708789870952,1.5742026360800885,0.3581207801950488,76.144988,0,1,0.0,0,1,0.0,3,9,0.3333333333333333,8780,20524,0.42779185343987525
693,6765.118983409961,62.27177753020542,0.8351230425055929,0.16196868008948545,0.0008948545861297539,0,6.085797174244801,0.8727707151468355,0.7144211984135531,4470,20,24.139700721869737,3.9977662279882273,0.43990592301046366,1.5532551758543278,0.3483469394138438,59.558068,0,0,nan,1,2,0.5,32,60,0.5333333333333333,9132,20772,0.43963027151935297
694,10388.082169555084,92.34961200770123,0.8545810729355033,0.14330922242314648,0.0003013863773357444,0,7.789771234847084,0.8511353083426637,0.7292751147503416,6636,29,24.465112728566957,3.992104225705555,0.3967959019686621,1.6114169215086647,0.3764639569111292,90.16319,0,0,nan,0,0,nan,63,135,0.4666666666666667,7838,19777,0.3963189563634525
695,9950.633975747647,78.69948183417749,0.9468542399374755,0.050801094177413054,0.0005861664712778429,0,9.678834048621079,0.8612945280496459,0.8997724894426653,5118,19,20.67961168044723,3.8778366221080596,0.45653102638043364,1.545191730758741,0.348456908249539,76.995732,140,160,0.875,511,951,0.53732912723449,1320,2572,0.5132192846034215,6578,15043,0.4372797979126504
696,8859.372113570038,82.76680982474755,0.8237510237510237,0.17411957411957413,0.0001638001638001638,0,10.32440424010801,0.8593016782400155,0.669173769265703,6105,27,22.27769196355291,4.0,0.4162506118453255,1.5842912847521142,0.3615625,79.484224,0,0,nan,0,0,nan,0,0,nan,8504,20430,0.4162506118453255
697,7990.474537022836,71.9562786427168,0.8467477320980505,0.15132213858328508,0.0,0,8.994915569497428,0.8720201324407199,0.7158822788005658,5181,23,20.91937244359455,3.9996715021415894,0.40306751491838044,1.5915059084940915,0.3663041440090006,69.630724,0,0,nan,0,0,nan,1,3,0.3333333333333333,8172,20274,0.4030778336786031
698,9638.456597393877,87.94699251342071,0.8389897395422258,0.15832675611681138,0.00047355958958168905,0,7.1795913457573715,0.8516142615629636,0.7236031270643134,6335,29,23.0238031707665,4.0,0.3840150017738584,1.6313808394348768,0.38340625,84.706592,0,0,nan,0,0,nan,0,0,nan,7577,19731,0.3840150017738584
699,8838.263968254641,79.52595802933799,0.8464360587002097,0.15146750524109015,0.00017470300489168413,0,7.496719191887896,0.8298337050439595,0.7265337629095111,5724,26,22.37907980982158,3.99922907936422,0.3783866367895702,1.6392175176421753,0.38629828728591076,77.328196,0,0,nan,0,0,nan,4,11,0.36363636363636365,7426,19625,0.37839490445859875
700,5960.3407902324,59.6222800441001,0.787055445107135,0.21051468963993814,0.0,0,4.994124682218544,0.8540884100147165,0.6442711350721261,4527,21,22.411007037063207,3.9998662558238953,0.39965559655596555,1.597641630351192,0.36482390074689836,56.531458,0,0,nan,0,0,nan,1,2,0.5,8122,20323,0.399645721596221
701,7391.127026026272,65.10949385122841,0.8612616518534576,0.1363537827877737,0.00021677866897897247,0,7.246209887651398,0.8581111189004214,0.7414702200161629,4613,20,25.849361997600504,3.9942130273396055,0.3834144872245369,1.6191705830708052,0.37608443734536,63.125452,1,1,1.0,4,11,0.36363636363636365,51,118,0.4322033898305085,7582,19791,0.38310343085240767
702,6848.744717138782,68.79168651228967,0.7825275340675751,0.21485906290834422,0.0,0,5.192727062818295,0.8560970257673062,0.6276582710193592,5357,26,20.32588508685724,3.997537091754365,0.3895733173076923,1.6162276188516156,0.37545352183160263,66.38613,0,0,nan,0,0,nan,31,55,0.5636363636363636,7748,19913,0.38909255260382664
703,6858.57546227064,66.71294770678749,0.8020667726550079,0.1949523052464229,0.0,0,6.9248311848313,0.8712077049554813,0.6470993498397499,5032,23,21.0142551668054,3.999006175889505,0.4243703595865483,1.570110330992979,0.3558098096220576,64.51754,0,0,nan,2,2,1.0,10,20,0.5,8733,20585,0.4242409521496235
704,6350.163393193429,54.69940065570186,0.8783748361730013,0.12031454783748362,0.0,0,5.29302404886034,0.8551395921391544,0.7665611969520225,3815,16,20.754779027108402,3.960577544260338,0.4057738572574178,1.588153129849974,0.3631256384065373,53.46578,6,7,0.8571428571428571,77,166,0.463855421686747,379,808,0.46905940594059403,7634,18971,0.4024036687575774
705,6880.056409293093,66.99788577724185,0.8011521652761223,0.19646404449741756,0.0001986491855383393,0,5.694897233551059,0.8695577284482597,0.6555525566173455,5034,24,21.378363724912013,4.0,0.4124631992149166,1.5847953216374269,0.363125,64.3394,0,0,nan,0,0,nan,0,0,nan,8406,20380,0.4124631992149166
706,8952.933497927927,84.59543953546032,0.8171736375158428,0.18013307984790874,0.0004752851711026616,0,7.828416504147782,0.8405931243232352,0.6730020853075875,6312,29,25.484746812234057,3.9999405261698557,0.38919409303966535,1.6263918380030038,0.3799493734179193,82.305776,0,0,nan,0,0,nan,1,3,0.3333333333333333,7721,19838,0.38920254057868736
707,8618.20557363698,73.74713372874774,0.8871422813381701,0.11064087061668681,0.00040306328093510683,0,6.245681659363582,0.8493223440132266,0.8276534785958307,4962,21,20.67634482409489,3.9880022562811863,0.4028612587551537,1.5963391628001835,0.3678839451125695,69.801554,1,1,1.0,10,16,0.625,105,273,0.38461538461538464,7994,19841,0.402903079481881
708,8268.816670788568,72.74908872034236,0.8654797230464887,0.13254203758654798,0.0,0,5.522295161528686,0.844689068986152,0.7643327188702291,5055,22,22.125764398627673,3.996494020569659,0.38883055847207637,1.612424211283527,0.37402979469203806,70.024848,2,3,0.6666666666666666,3,7,0.42857142857142855,22,58,0.3793103448275862,7750,19933,0.38880248833592534
709,9692.268876652477,88.29049986367288,0.8389764393821189,0.15852707130597596,0.0003120611639881417,0,11.02406486711893,0.8635759964754729,0.6971672976971698,6409,28,21.676895028406513,3.998922909039568,0.42342342342342343,1.5801277216271936,0.361670208776097,84.990944,0,0,nan,0,0,nan,2,9,0.2222222222222222,8646,20415,0.4235121234386481
710,7776.445741556888,76.13784724121601,0.7982974287699791,0.19944405837387075,0.00017373175816539263,0,7.351871620073509,0.866542331634128,0.6568809941158118,5756,27,17.842722006041214,4.0,0.41297747306562194,1.583846542150429,0.361875,72.957242,0,0,nan,0,0,nan,0,0,nan,8433,20420,0.41297747306562194
711,5913.346749542786,54.49445559028587,0.8318448583822403,0.16560347027302882,0.00025516713447307985,0,7.2707568772076,0.8497657278117688,0.7302571576500612,3919,18,21.26849621702751,3.9955343582308376,0.3922706751996825,1.6029441936807551,0.3690684862902216,51.081416,0,0,nan,6,12,0.5,28,89,0.3146067415730337,7873,20056,0.3925508575987236
712,7631.107875381932,72.79969529814313,0.8154218662693239,0.18252933507170796,0.0,0,7.311450903667119,0.8685212373663234,0.6660549899683451,5369,24,20.33808138676489,3.9996617036129045,0.43104365060182726,1.5632252602221226,0.35347063787230054,70.243688,0,0,nan,0,0,nan,3,8,0.375,8914,20679,0.4310653319793027
713,7680.871343631774,64.10927361433015,0.9008947006194081,0.09772883688919477,0.00022941041523285156,0,8.336434105675416,0.8540619813514378,0.8085026944404946,4359,18,22.77663629802154,3.9596689309510964,0.416515517936316,1.5889949175396743,0.36480302109002466,62.087962,29,31,0.9354838709677419,57,138,0.41304347826086957,371,885,0.4192090395480226,7810,18794,0.4155581568585719
714,7347.584307656029,66.30766977970922,0.8478771068914017,0.14977597610411778,0.0002133560913164071,0,6.762432445441856,0.8709452243069289,0.7471762847447266,4687,21,21.930684262851816,3.995540333313874,0.4015970637833548,1.5990419405799317,0.36899098647971956,63.184078,2,2,1.0,9,18,0.5,19,43,0.4418604651162791,8067,20099,0.40136325190307975
715,9863.645446085933,81.67956519394683,0.9089246525237746,0.08906364301389905,0.000731528895391368,0,10.272463135760328,0.8522353712727413,0.8294964508086343,5468,22,24.39126099034173,3.9871368285363897,0.3995378742214185,1.6100149399824841,0.37417874320203703,78.897618,3,3,1.0,19,42,0.4523809523809524,102,249,0.40963855421686746,7830,19614,0.39920464973998165
716,9622.255262048122,86.12864039229132,0.851586655817738,0.14580960130187143,0.00016273393002441008,0,12.430369887381554,0.8744460391911479,0.7052855113702723,6145,26,19.113169989892196,3.9982185279762694,0.4528292869432231,1.5431709599566568,0.3456137607505864,83.63307,0,0,nan,0,0,nan,25,54,0.46296296296296297,9450,20870,0.45280306660277914
717,8360.871143389726,78.22102537742806,0.822463768115942,0.17477570738440304,0.0012077294685990338,0,7.762108757276067,0.8487249488592392,0.6832915935798326,5796,26,22.618386845922622,3.999852046016856,0.4032113740306224,1.6070307272633693,0.3713553548548392,75.511338,0,0,nan,0,0,nan,0,3,0.0,8111,20113,0.40327151593496746
718,8892.729405350747,79.93864160104445,0.8457676994980093,0.15163579712653627,0.0,0,8.07177366568826,0.8452501675845236,0.7212166533616409,5777,26,23.91988667438899,3.998242052523236,0.3831681674128477,1.6216118911690582,0.37845105212143954,77.282306,0,0,nan,0,0,nan,20,41,0.4878048780487805,7597,19838,0.3829519104748463
719,7996.73247614288,73.49619375397747,0.830480089318943,0.1663565314477112,0.0003721622627465575,0,7.565494904481333,0.8684372466720187,0.7101275665723156,5374,25,23.698106475435942,3.998845115271432,0.4039833531510107,1.597110998479473,0.3690922730682671,70.025694,0,0,nan,0,0,nan,11,24,0.4583333333333333,8143,20160,0.4039186507936508
720,6536.447040966111,58.49478343456452,0.8542688910696762,0.14327772325809618,0.0007360157016683023,0,7.26669028503923,0.8469900023079961,0.7590390434740149,4076,18,22.99497484443195,3.9935073647284915,0.39688985736925514,1.6016700170094325,0.366962410258018,55.356696,2,2,1.0,14,31,0.45161290322580644,38,113,0.336283185840708,7960,20046,0.3970867005886461
721,9299.517169086272,83.35936312781529,0.8508742434431742,0.1467720242098184,0.0,0,8.732235640614594,0.8592292522766877,0.7265760160716942,5948,26,23.511390750036316,3.9947265966442336,0.4087029453845774,1.5913219994925145,0.3652448954027308,80.545344,0,0,nan,0,0,nan,72,133,0.5413533834586466,8212,20136,0.40782677791021055
722,9578.068152201886,88.3115480362447,0.8322814768065636,0.16582518144525088,0.0,0,8.681222238380508,0.8430436495951391,0.7327037744800293,6338,29,24.316365512063282,3.9997587878015124,0.38359881412994323,1.622774882616996,0.3780743148223382,83.455902,0,0,nan,0,0,nan,1,1,1.0,7633,19900,0.3835678391959799
723,8685.282510417263,81.92936014435205,0.818927341315401,0.17877644743316384,0.0003280301787764474,0,8.197793739732155,0.8582745074713897,0.6649090485987855,6097,28,23.454929909377253,3.985308331668919,0.41396224545409505,1.5884796595572217,0.36637051455121966,79.207478,0,0,nan,0,0,nan,148,300,0.49333333333333335,8207,19883,0.41276467333903333
724,5954.8685444443045,54.269711115812214,0.8421189301480135,0.1555440145416775,0.00025967281225655674,0,5.911635031203689,0.8760711304255844,0.741179235484605,3851,17,20.495621203753366,3.9846573339533373,0.42450531240861683,1.5670129084308189,0.35441444842992886,51.426324,1,1,1.0,31,60,0.5166666666666667,142,300,0.47333333333333333,8536,20157,0.42347571563228653
725,9327.576395082922,85.71815850716773,0.8360549717057397,0.1620048504446241,0.0,0,9.401688059505549,0.8712199447886837,0.6988231289508001,6185,27,21.576044119000876,3.992844334811206,0.4238478419897586,1.5708339601825385,0.35753227221456324,82.169378,0,0,nan,0,0,nan,74,176,0.42045454545454547,8617,20329,0.4238772197353534
726,8735.050230126011,87.49244289872762,0.7871681415929204,0.21002949852507374,0.0002949852507374631,0,8.950356614492929,0.8727065925742792,0.6015887824729562,6780,31,23.62733279792955,3.999522288884931,0.448980570880307,1.5469365642237982,0.34847158842282927,85.683246,0,0,nan,0,0,nan,7,15,0.4666666666666667,9352,20830,0.44896783485357655
727,8537.244255472588,73.86478599531155,0.876116504854369,0.12271844660194174,0.0001941747572815534,0,11.858314816193818,0.8692633695448245,0.7527917943038577,5150,21,25.288676987473494,3.9944369260723795,0.4505983724269986,1.5451834178347748,0.3453257701588893,71.139598,0,0,nan,4,7,0.5714285714285714,82,172,0.47674418604651164,9327,20711,0.4503403988218821
728,8106.213431024427,65.98809916133672,0.9222348916761688,0.07594070695553022,0.0,0,10.809005841820706,0.8706828716074378,0.8323618581869099,4385,17,21.303836150268854,3.9348179892522666,0.43783756498914744,1.5562996418003425,0.3512247838616715,64.543568,25,36,0.6944444444444444,180,369,0.4878048780487805,659,1581,0.4168247944339026,7810,17825,0.43814866760168303
729,8799.21131426779,74.89867434196009,0.8857529479992268,0.11134738063019524,0.00038662284941040013,0,6.764131233436369,0.8707164441784118,0.7706635465233237,5173,22,22.689073540185866,3.9963452628551064,0.44022687609075045,1.5599011124845488,0.35479027869006285,73.058318,0,0,nan,0,0,nan,31,69,0.4492753623188406,9050,20559,0.44019650761223794
730,7042.7198076646,63.57434080530619,0.846947738252086,0.15019762845849802,0.0004391743522178305,0,6.2497407038153945,0.8647330668393004,0.7027332283069743,4554,20,21.376480836485065,3.9741253545087374,0.4498279955424197,1.5489018960428236,0.3480018954351603,61.925528,3,3,1.0,7,18,0.3888888888888889,310,670,0.4626865671641791,8964,19948,0.44936835773009826
731,10155.419264560884,95.49019863879643,0.8207814269535674,0.17737825594563986,0.0,0,9.015838368633004,0.8595648076757729,0.6728964281581484,7064,32,24.137732996782603,3.9968217329131406,0.42308070866141734,1.585065163790067,0.3643245948820622,92.430492,0,0,nan,0,0,nan,34,74,0.4594594594594595,8563,20246,0.42294774276400277
732,10419.19952431155,92.43857092894775,0.8578408917391969,0.1401740723774622,0.00015269506794930523,0,10.134610007099765,0.8594550511869641,0.7295749022796443,6549,28,23.880844937046312,3.999304321636118,0.4082618554668244,1.5910470409711683,0.3659634317862166,89.5216,0,0,nan,0,0,nan,2,11,0.18181818181818182,8280,20275,0.4083847102342787
733,8472.662103796703,73.72463685706354,0.8732339089481946,0.12441130298273155,0.0003924646781789639,0,10.489846148135104,0.8687405426580885,0.7632581957672426,5096,21,25.219374227306226,3.9949003911610697,0.43618520137977945,1.566676700782661,0.3552095733350041,70.572994,1,1,1.0,12,20,0.6,49,105,0.4666666666666667,8916,20457,0.4358410324094442
734,6930.460971457699,63.451850291890636,0.8371786420566908,0.16106350252691717,0.00021973192704900023,0,5.67365039034779,0.8492012234912306,0.726345422724484,4551,21,21.687112691829665,3.997940941467825,0.4222330808697777,1.5796326201049657,0.3600687929956223,60.374154,0,0,nan,1,1,1.0,16,38,0.42105263157894735,8624,20426,0.42220699108978754
735,8068.17133514646,80.67120135264207,0.7872712808273667,0.21066030230708035,0.0,0,7.569297507230985,0.8589074517268017,0.6019557150576488,6285,29,22.30229237838808,3.9936873546817933,0.437545370952911,1.5621435004503152,0.35276429130775255,79.400108,0,0,nan,0,0,nan,81,157,0.5159235668789809,8960,20506,0.4369452843070321
736,5777.008156392988,51.77779771100282,0.8525711159737418,0.14524070021881838,0.0002735229759299781,0,7.003380813115385,0.8554173112837753,0.7331366245861599,3656,16,23.11332947314051,3.9791977602739186,0.4129622344610543,1.5773411584587904,0.3577767250907943,49.564792,1,2,0.5,24,53,0.4528301886792453,228,517,0.4410058027079304,8145,19764,0.41211293260473586
737,8160.98385446945,79.71118771628868,0.7992969534650151,0.1986943421493137,0.0,0,9.111429115290683,0.8612558551874533,0.6567264963854321,5974,28,22.537300789245762,3.9993651538297175,0.43346246973365615,1.5646166891116764,0.3545261315328832,75.735664,1,1,1.0,3,4,0.75,1,3,0.3333333333333333,8946,20642,0.4333882375738785
738,9677.354396800081,91.96639100022955,0.8138888888888889,0.18362573099415205,0.00029239766081871346,0,9.152503573092352,0.8546411300382492,0.6753266632377076,6840,31,22.793939693308765,4.0,0.4182878424070172,1.582427536231884,0.36228125,88.162074,0,0,nan,0,0,nan,0,0,nan,8536,20407,0.4182878424070172
739,9808.3759035529,90.91521604533916,0.8282996073693748,0.1692842041679251,0.00015101177891875566,0,9.750236399308335,0.8597460670760426,0.6838374509661623,6622,30,21.129198427020803,3.999663107373166,0.41746288402175513,1.5814584170349537,0.3621589524017877,86.910974,0,0,nan,0,0,nan,4,6,0.6666666666666666,8516,20403,0.41738959956869087
740,8791.297973239341,83.74173733688863,0.8114608555286521,0.18547215496368039,0.00048426150121065375,0,8.33154850627424,0.8565996840163549,0.6828806768139223,6195,29,23.846345508458782,4.0,0.4099342007618859,1.595862559723493,0.36834375,79.817456,0,0,nan,0,0,nan,0,0,nan,8286,20213,0.4099342007618859
741,3506.907916155891,39.97873473506053,0.7296538821328344,0.26691612098534456,0.0003118178983473651,0,3.4497817083957747,0.874316925198862,0.5699552469873417,3207,16,23.790833659224713,3.997444086071267,0.4424665942679069,1.5381377167485215,0.33728643845046624,37.502246,0,0,nan,5,15,0.3333333333333333,32,62,0.5161290322580645,9334,21102,0.44232774144630843
742,9774.542895196515,89.34970231427313,0.8400497899486541,0.15839427415590476,0.00015559358954411078,0,6.823174899675069,0.8659743268193972,0.7083526956135417,6427,29,21.622005880886768,3.999432315986909,0.4230580860025468,1.5758315076677953,0.361877676032128,86.85249,0,0,nan,0,2,0.0,3,3,1.0,8635,20413,0.42301474550531526
743,5968.152547620958,59.36833698396051,0.7893333333333333,0.2088888888888889,0.00022222222222222223,0,3.3859629512915568,0.8767342536912595,0.6709733133211874,4500,22,24.174710507032955,3.9782163127897765,0.41831707557394815,1.5795466045946767,0.36121601208459214,56.09052,0,0,nan,3,6,0.5,198,453,0.4370860927152318,8290,19839,0.41786380361913406
744,6351.281299968517,54.92690161237673,0.8813696414127797,0.11755190078188191,0.0,0,5.7569419948137135,0.856172646006511,0.7897218113507237,3709,16,20.742289840969832,3.96381601231604,0.4290580568720379,1.5653679653679653,0.3545755799133316,52.487682,16,17,0.9411764705882353,54,124,0.43548387096774194,329,735,0.44761904761904764,8292,19380,0.4278637770897833
745,8162.3953195738795,86.03492108829488,0.7611962071480671,0.23588621444201313,0.00029175784099197665,0,9.837658013027058,0.8717117642518504,0.5876332050819413,6855,32,21.262584757306172,3.9883335964569295,0.4491448282470177,1.5448884017536868,0.3447907838151741,82.463556,0,0,nan,0,0,nan,139,297,0.468013468013468,9236,20576,0.4488724727838258
746,7609.032278567449,69.05872759766599,0.8460298266827891,0.1523579201934704,0.0,0,9.054171987576861,0.880357095637487,0.6888302976871713,4962,21,25.261930204162027,3.9947554804546828,0.44049162225742955,1.550644567219153,0.34723745651697013,67.757206,1,1,1.0,2,2,1.0,64,150,0.4266666666666667,9108,20676,0.4405107370864771
747,8907.347259038994,70.46821346658426,0.9487179487179487,0.05062458908612755,0.0,0,7.83246785611202,0.8781498635658127,0.8931020408842264,4563,17,23.597146518744765,3.8755252963406006,0.45637093829864916,1.5394981166109607,0.3467016491754123,68.999146,92,111,0.8288288288288288,374,764,0.4895287958115183,942,1982,0.47527749747729564,7342,16316,0.4499877420936504
748,7052.136234343284,60.823545033772575,0.8822254335260116,0.11657032755298652,0.00024084778420038535,0,8.340051428443978,0.8806967339294155,0.776325733797315,4152,17,22.608254366835332,3.9741476638587736,0.47319681130364216,1.520211243275258,0.3353954506519463,58.57831,7,7,1.0,41,100,0.41,314,675,0.4651851851851852,9551,20167,0.47359547776069816
749,8804.221711502312,80.65324169764082,0.839563862928349,0.15835929387331257,0.00017307026652821047,0,10.56653801660429,0.85978007074887,0.6924738902863028,5778,25,25.7520839644856,3.9999098367218204,0.42271753941989487,1.5748328389723996,0.3578549329666552,78.20776,0,0,nan,0,0,nan,1,2,0.5,8685,20546,0.42271001654823326
750,5898.350011751439,57.48046832213641,0.8033561805719688,0.1940439612384779,0.0004727014890096904,0,7.849396092047568,0.8477473140978432,0.6715282564454911,4231,19,25.28745040111341,3.99889405540941,0.4235658015562322,1.5702185930922554,0.3531434645324663,53.987794,0,0,nan,0,0,nan,17,29,0.5862068965517241,8747,20662,0.4233375278288646
751,8751.72938354111,88.02526812762676,0.7845791642142437,0.21291936433196,0.0002942907592701589,0,6.847777840979044,0.8587640346765828,0.6253820900386793,6796,32,20.248530102824013,3.9774494758924686,0.4139966273187184,1.586805205285988,0.3663136059339347,85.16471,0,0,nan,1,2,0.5,190,387,0.4909560723514212,8156,19773,0.41248166691953675
752,5370.023061535819,52.13696034884743,0.8034210526315789,0.1931578947368421,0.0010526315789473684,0,8.525547491270975,0.8573998910272824,0.695427218478284,3800,18,23.753617339280403,3.9981367536443417,0.41872402835492545,1.582842340511987,0.3604614807403702,48.371768,0,0,nan,0,1,0.0,15,31,0.4838709677419355,8550,20423,0.4186456446163639
753,8805.981158041097,81.14147534770551,0.8338157670696408,0.16448152562574495,0.0,0,9.320450203014733,0.8634313103858545,0.6919709066291433,5873,26,22.43724022195096,4.0,0.4182289882030447,1.579433157762729,0.36159375,77.87095,0,0,nan,0,0,nan,0,0,nan,8544,20429,0.4182289882030447
754,8820.619132525639,84.79568461047994,0.8084871430825051,0.18820003155071777,0.000473260766682442,0,8.520059725045792,0.8486280713594732,0.6544753733791066,6339,29,24.134734427864622,4.0,0.39606825666101186,1.6075613981453174,0.3736875,82.05003,0,0,nan,0,0,nan,0,0,nan,7938,20042,0.39606825666101186
755,9464.150206503315,93.53597484780475,0.7939740549588507,0.20351513460733714,0.0,0,12.456140411486114,0.8722751434663634,0.5988219628556852,7169,32,22.010551305821426,3.999934470387334,0.45633695807018376,1.5355113636363635,0.34188568392762275,91.182574,0,0,nan,0,0,nan,0,3,0.0,9610,21056,0.45640197568389057
756,10348.373982808007,95.7949539723643,0.8301860002839699,0.16796819537129065,0.0,0,9.41128122719826,0.8815861578702273,0.696913353431639,7043,31,22.85837284026168,4.0,0.44954481961369874,1.5498333986671893,0.35121875,92.759288,0,0,nan,0,0,nan,0,0,nan,9333,20761,0.44954481961369874
757,8936.968268538916,74.0874695481094,0.9095638255302121,0.0898359343737495,0.0,0,9.797987890060845,0.8787774570482474,0.8060778980121025,4998,19,21.246362935875275,3.9605792161107907,0.4589979999024343,1.5343029087261786,0.34243279656123693,72.726252,11,15,0.7333333333333333,97,209,0.46411483253588515,436,919,0.47442872687704024,8865,19356,0.4579975201487911
758,10005.878621575826,93.02510694983613,0.8262828899549353,0.17168193051315597,0.00014536996656490768,0,8.485385288966164,0.8615809718261499,0.6882824381930277,6879,31,20.004542383753687,3.998216680035754,0.4054470453754784,1.5980238947421486,0.3710221944357612,90.538568,0,0,nan,0,2,0.0,7,20,0.35,8151,20099,0.40554256430668195
759,8410.96757499567,65.95699262132133,0.9561922803694056,0.04215013023916647,0.0,0,9.463476985206423,0.8654802815564027,0.9253984781748039,4223,16,24.79841207381237,3.8346316599833683,0.4407606586461163,1.5560763496724643,0.35314158657294503,64.122224,189,236,0.8008474576271186,516,1142,0.45183887915936954,1097,2425,0.45237113402061857,6148,14234,0.4319235632991429
760,9089.820211456672,80.66025428740005,0.855974952165594,0.14211167159506002,0.0,0,7.5616627402636,0.8619766151533309,0.7352225724482548,5749,25,24.112199292519787,3.9989354710384224,0.4326615638019572,1.5629780470845336,0.35465516163321453,77.848998,0,0,nan,0,0,nan,15,28,0.5357142857142857,8916,20614,0.4325215872707868
761,10162.37622888777,93.91460133647574,0.8322571176988554,0.16583504549457,0.000293513354857646,0,8.27281061755562,0.8425858405216199,0.7035949464357477,6814,31,23.1937353278267,4.0,0.38328195279729116,1.6274277471536758,0.38165625,90.404942,0,0,nan,0,0,nan,0,0,nan,7584,19787,0.38328195279729116
762,11151.794707625728,94.46464955689619,0.8918160561184724,0.10615744349181605,0.0,0,10.255308831034764,0.8514767144524511,0.802786465534162,6415,27,20.295736153009017,3.9955929924417424,0.39680312672245327,1.6111960844294893,0.3758756567425569,91.155806,0,0,nan,2,5,0.4,23,45,0.5111111111111111,7894,19907,0.39654392927111065
763,10959.318413034238,94.86478022864553,0.8754027926960258,0.12244897959183673,0.0003068896731624981,0,12.161447871504423,0.8529715012646065,0.7790464364001719,6517,27,21.72261674228691,3.9993068888501146,0.4096018384373283,1.6107155662551862,0.37437099546804187,90.230532,0,0,nan,0,0,nan,4,13,0.3076923076923077,8195,20004,0.40966806638672265
764,8524.65526443058,79.5178523649851,0.827186512118019,0.1700035124692659,0.0007024938531787847,0,8.257770849317126,0.8388843181586974,0.7191151733699338,5694,26,22.756968730854396,4.0,0.38568679092382496,1.6336060874550478,0.383,75.013194,0,0,nan,0,0,nan,0,0,nan,7615,19744,0.38568679092382496
765,10107.785475214228,86.2947733458083,0.8882941988950276,0.11032458563535912,0.00017265193370165745,0,10.097955694125837,0.8410389732304121,0.8154161278368226,5792,25,21.349940348316597,3.993044624269826,0.3820514115448715,1.6240423672168234,0.38052183706670006,82.26514,0,0,nan,2,3,0.6666666666666666,33,79,0.4177215189873418,7530,19719,0.38186520614635633
766,6668.6473537413,62.8001884002082,0.8212877792378449,0.17586508979413054,0.0002190100744634253,0,5.692228859945931,0.8344063587058476,0.7083771003853188,4566,21,26.659195077267427,3.9995952859474935,0.4008910891089109,1.601368953363641,0.36865135177371466,59.66225,0,0,nan,0,0,nan,4,10,0.4,8094,20190,0.4008915304606241
767,8049.144053256041,72.96183078479183,0.8440122044241037,0.15350877192982457,0.00019069412662090009,0,10.093876844033412,0.8607092387897676,0.6965165402345812,5244,23,21.02711367987284,3.9980334283424837,0.41838944674148454,1.5871406959152798,0.3647279549718574,70.918828,0,0,nan,3,8,0.375,7,17,0.4117647058823529,8490,20291,0.4184121038884234
