update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth
58,8491.61810004402,80.76852492670196,0.7995110024449877,0.14865525672371638,0.04938875305623472,0,9.256852759743438,1.0,0.7014388766111117,6135,29,17.55655182699155,3.9661777808518592
59,6219.182465676239,59.65375632759999,0.7981136312598248,0.15832023355041544,0.040646754996631486,0,7.792855672260265,1.0,0.6873523815254814,4453,21,15.801764559394861,3.930582537370698
60,5639.706961110782,66.36363979419055,0.7051442910915935,0.2314034773256856,0.06148055207026349,0,6.72015769406894,1.0,0.5932598342462726,5579,29,16.815085662410223,3.966082058374578
61,10287.096343168441,86.10035081776147,0.891901166781057,0.08476321207961565,0.02196293754289636,0,17.474755492285897,1.0,0.7727738608394654,5828,22,17.873645092930936,3.868006460471665
62,5725.950581156175,65.72557270331107,0.7115981735159818,0.2160730593607306,0.06995433789954338,0,7.114204657246611,1.0,0.6131267851836757,5475,29,15.81600946495567,3.976730100513442
63,5085.595794004684,56.79313107810049,0.7244788308618095,0.2091124006017623,0.06382978723404255,0,9.67831438817852,1.0,0.5977422298694933,4653,24,16.449734746980546,3.97231477974687
64,4582.472390858111,49.955819414192916,0.7295581513458609,0.22524123920771966,0.04291518537328593,0,7.791570969835364,1.0,0.6179872773393551,3938,20,18.553915422124668,3.9567273489033448
65,8960.497265297488,85.27705847988263,0.7996820349761526,0.16502384737678855,0.0329093799682035,0,11.720331274700445,1.0,0.6806196804396831,6290,29,18.226784505544163,3.975827760302547
66,10213.145327867156,95.6285601666753,0.8094024355706598,0.14146134239592184,0.04715378079864061,0,14.643891357657226,1.0,0.6852964065829691,7062,32,16.206926388733493,3.970952082993289
67,7938.258749271394,76.75039739626338,0.7887372013651878,0.14266211604095563,0.06587030716723549,0,7.014481452831525,1.0,0.699187335828558,5860,28,15.98805725111881,3.9698751139148287
68,10501.51570423339,84.80873512001179,0.9200070633939608,0.044675966802048384,0.03408087586085114,0,14.503626069094246,1.0,0.8371376188132728,5663,21,16.162337885901067,3.7337544507697293
69,8036.580904714931,73.07055557280735,0.8245251081436901,0.12845589618205755,0.044950159864585296,0,14.335017319128934,1.0,0.721343007966812,5317,24,17.33920657184641,3.9527716281165834
70,8285.831367120707,78.1859918966904,0.803642671292281,0.14865568083261058,0.04562012142237641,0,11.655641433243451,1.0,0.6920560104081522,5765,27,16.25431683866677,3.9703903548378268
71,8485.89606537,78.07333005142907,0.8167111111111112,0.13795555555555555,0.04373333333333333,0,11.47657736118613,1.0,0.7334924386223451,5625,26,18.629104191741256,3.9647012221880025
72,8623.763090412724,67.55172526365573,0.9478662053056517,0.04244521337946944,0.008304498269896194,0,18.22360720402837,1.0,0.9008653723434363,4335,17,17.759365466093236,3.4247998621793765
73,8214.14210487123,81.73130405563366,0.776336855587576,0.170188920909382,0.05187319884726225,0,14.36903467809283,1.0,0.6423849407205361,6246,29,18.676870891132527,3.972738913740881
74,6477.354553000453,55.786522833034816,0.8691830403309204,0.10056876938986556,0.02843846949327818,0,11.481932626168804,1.0,0.750762350612671,3868,16,15.087164313445072,3.7829402236137373
75,10280.812490685072,79.56968229437308,0.9645965189873418,0.0278876582278481,0.00613132911392405,0,16.8220198388375,1.0,0.9139605447080821,5056,18,17.833184617708604,3.254579232528199
