world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
K8,SUS+CQI-Feasible,30081,1044.2483,14.3583,14.3341,0.6711,0.3251,1.5061,0.7316
K8,SUS+CQI@m=3,30081,1660.3111,17.2896,16.4257,0.7686,0.2269,2.0677,0.8614
K8,SUS-RPS,30082,4069.535,42.9901,41.019,0.7622,0.2369,1.6996,0.8469
K8,SUS+CQI-Feasible,30082,2986.9517,37.641,37.5004,0.6973,0.3016,2.1183,0.7226
K8,SUS+CQI@m=3,30082,3533.843,41.6252,38.611,0.7179,0.2809,2.7225,0.829
K8,SUS-RPS,30083,2903.2783,26.8212,26.1022,0.8314,0.1676,1.4456,0.8678
K8,SUS+CQI-Feasible,30083,2016.5901,22.9198,22.8159,0.7327,0.2668,1.8082,0.7791
K8,SUS+CQI@m=3,30083,2838.3381,26.6376,25.7558,0.8223,0.1762,2.2174,0.8664
K8,SUS-RPS,30084,2390.1807,22.5457,21.6343,0.8204,0.1723,1.3597,0.8737
K8,SUS+CQI-Feasible,30084,1799.2904,19.6849,19.6706,0.7461,0.2509,1.589,0.7514
K8,SUS+CQI@m=3,30084,2329.9041,22.4659,21.3191,0.8089,0.1808,2.0782,0.877
K8,SUS-RPS,30085,3896.2457,39.8234,38.0102,0.7748,0.2223,1.5734,0.8558
K8,SUS+CQI-Feasible,30085,2614.2831,33.7777,33.6237,0.6883,0.3088,1.9509,0.7311
K8,SUS+CQI@m=3,30085,3104.9215,38.0035,34.4405,0.7022,0.2952,2.6856,0.8402
K8,SUS-RPS,30086,2419.2899,35.6825,33.3114,0.6503,0.3444,1.6016,0.7286
K8,SUS+CQI-Feasible,30086,1916.6903,32.2427,32.1963,0.6271,0.3711,1.987,0.6262
K8,SUS+CQI@m=3,30086,2081.8225,34.3467,32.1002,0.6249,0.372,2.7063,0.7006
K8,SUS-RPS,30087,3150.7851,42.7293,41.5714,0.6734,0.3235,1.6148,0.7149
