world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
P010,SUS+CQI@m=3,30087,2872.62,33.7309,31.1905,0.7212,0.2777,2.7782,0.8116
P010,SUS-RPS,30088,3605.2772,39.5421,37.7368,0.7472,0.2506,1.6703,0.8255
P010,SUS+CQI-Feasible,30088,2878.8395,35.5642,35.3608,0.7035,0.2943,2.2929,0.7536
P010,SUS+CQI@m=3,30088,3032.7191,38.2588,35.1757,0.6949,0.3022,2.9117,0.8034
P010,SUS-RPS,30089,4154.1989,33.5774,32.9124,0.9259,0.0732,1.7246,0.9493
P010,SUS+CQI-Feasible,30089,3353.349,30.001,29.8616,0.8483,0.1508,2.1914,0.8819
P010,SUS+CQI@m=3,30089,3939.0076,33.1431,31.7777,0.8971,0.1007,2.5738,0.948
P010,SUS-RPS,30090,3948.7198,37.576,36.0051,0.8167,0.1819,1.6905,0.8848
P010,SUS+CQI-Feasible,30090,3353.2374,34.3266,34.0405,0.7757,0.2225,2.4323,0.8047
P010,SUS+CQI@m=3,30090,3524.4813,36.7797,33.9906,0.771,0.2268,2.8349,0.8673
P010,SUS-RPS,30091,3298.233,31.6811,30.1053,0.8136,0.1821,1.6702,0.8871
P010,SUS+CQI-Feasible,30091,2735.9179,28.4967,28.4575,0.7685,0.2298,2.0807,0.7869
P010,SUS+CQI@m=3,30091,3054.284,31.0144,29.0986,0.7848,0.2096,2.7061,0.8756
P010,SUS-RPS,30092,1948.3617,20.6932,19.2435,0.7609,0.2373,1.3391,0.8521
P010,SUS+CQI-Feasible,30092,1147.2544,16.6849,16.5733,0.659,0.3391,1.736,0.6909
P010,SUS+CQI@m=3,30092,1671.3056,19.9475,18.027,0.7137,0.2826,2.5068,0.8365
P010,SUS-RPS,30093,2444.637,26.9483,25.2776,0.7432,0.2545,1.4658,0.8342
P010,SUS+CQI-Feasible,30093,1480.163,22.0756,22.0119,0.652,0.3452,1.8009,0.6921
P010,SUS+CQI@m=3,30093,1929.0092,25.7362,22.8404,0.6756,0.3211,2.7341,0.8156
P010,SUS-RPS,30094,3155.1749,28.2449,27.53,0.8522,0.1453,1.5619,0.8805
P010,SUS+CQI-Feasible,30094,2697.1267,26.0283,25.8959,0.8059,0.1931,1.931,0.8382
P010,SUS+CQI@m=3,30094,3128.0166,28.2216,27.3897,0.8478,0.1498,2.2663,0.882
P010,SUS-RPS,30095,3310.4964,32.6354,31.1819,0.7971,0.1996,1.6214,0.8591
P010,SUS+CQI-Feasible,30095,2769.2729,29.5905,29.4645,0.7564,0.242,2.1372,0.7786
P010,SUS+CQI@m=3,30095,3113.209,32.1266,30.2413,0.7747,0.222,2.6301,0.8533
P010,SUS-RPS,30096,4397.1217,40.6123,38.9699,0.8369,0.1624,1.7345,0.9009
P010,SUS+CQI-Feasible,30096,3743.2229,37.0843,36.895,0.7942,0.2054,2.3471,0.8308
P010,SUS+CQI@m=3,30096,3945.377,39.7121,36.9082,0.7915,0.2082,2.8226,0.8884
P010,SUS-RPS,30097,3730.5465,38.8108,37.2225,0.769,0.2287,1.6096,0.8272
P010,SUS+CQI-Feasible,30097,3108.3386,35.4688,35.182,0.7302,0.2678,2.2177,0.7624
P010,SUS+CQI@m=3,30097,3187.5571,37.6636,34.7252,0.7174,0.2803,2.8148,0.8145
P010,SUS-RPS,30098,3994.8387,39.7859,38.003,0.7904,0.2083,1.6707,0.8625
P010,SUS+CQI-Feasible,30098,3382.4993,36.5274,36.0334,0.7522,0.2458,2.4505,0.8072
P010,SUS+CQI@m=3,30098,3351.138,38.9103,34.8347,0.7245,0.2736,2.9386,0.8518
P010,SUS-RPS,30099,3971.7456,35.0376,33.7492,0.8625,0.1354,1.6064,0.9256
P010,SUS+CQI-Feasible,30099,3380.2428,31.9261,31.723,0.8159,0.1825,2.2151,0.846
P010,SUS+CQI@m=3,30099,3593.8119,34.3114,31.8605,0.8167,0.1805,2.8158,0.9176
