world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
D26,SUS+CQI@m=3,30065,4443.2271,59.9995,54.8294,0.653,0.3449,2.9143,0.7536
D26,SUS-RPS,30066,5099.9532,57.433,54.5775,0.7128,0.2866,1.7131,0.8009
D26,SUS+CQI-Feasible,30066,3999.7255,51.4135,51.0498,0.6731,0.3263,2.544,0.7274
D26,SUS+CQI@m=3,30066,4497.6587,57.321,51.4551,0.6706,0.3284,2.8905,0.7987
D26,SUS-RPS,30067,4627.2488,66.8596,64.1813,0.6376,0.3607,1.7659,0.7181
D26,SUS+CQI-Feasible,30067,4139.3301,63.6058,63.1085,0.629,0.3696,2.8509,0.6919
D26,SUS+CQI@m=3,30067,4280.441,68.3627,61.8318,0.6112,0.387,2.9693,0.7313
D26,SUS-RPS,30068,5592.272,86.4692,84.9933,0.6237,0.3739,2.134,0.6933
D26,SUS+CQI-Feasible,30068,5972.942,88.9441,86.8793,0.6328,0.3649,3.3348,0.7137
D26,SUS+CQI@m=3,30068,5581.4812,92.4262,83.29,0.6032,0.3944,2.9917,0.7247
D26,SUS-RPS,30069,6361.6995,80.5004,78.5816,0.6732,0.3254,2.0985,0.7528
D26,SUS+CQI-Feasible,30069,6444.4416,81.201,79.2719,0.6767,0.3218,3.2666,0.7615
D26,SUS+CQI@m=3,30069,5892.4705,84.5949,75.1244,0.6356,0.3627,2.9929,0.7842
D26,SUS-RPS,30070,1423.5494,91.4398,90.4578,0.4993,0.4981,2.3896,0.6129
D26,SUS+CQI-Feasible,30070,3219.3315,102.6817,98.7247,0.5323,0.466,3.6263,0.6352
D26,SUS+CQI@m=3,30070,2639.7256,104.6756,95.1383,0.5079,0.4904,2.9994,0.6251
D26,SUS-RPS,30071,3379.6855,109.006,108.1101,0.5328,0.4655,2.6788,0.6144
D26,SUS+CQI-Feasible,30071,5223.2044,120.4684,116.2021,0.5635,0.4355,3.6247,0.6377
D26,SUS+CQI@m=3,30071,4202.144,120.1661,110.9315,0.5354,0.4634,2.9999,0.625
D26,SUS-RPS,30072,4678.7587,72.8198,70.2942,0.6227,0.3765,1.8844,0.6956
D26,SUS+CQI-Feasible,30072,4282.1693,70.1237,69.4643,0.6168,0.3822,2.8935,0.6683
D26,SUS+CQI@m=3,30072,4247.1358,74.5967,67.6203,0.5949,0.404,2.9861,0.7071
D26,SUS-RPS,30073,3416.1205,99.1994,98.0127,0.5429,0.4555,2.4644,0.5924
D26,SUS+CQI-Feasible,30073,3856.339,101.5246,100.1445,0.552,0.4465,3.3371,0.604
D26,SUS+CQI@m=3,30073,3203.1853,103.3263,95.8996,0.5252,0.473,2.999,0.6066
D26,SUS-RPS,30074,3507.9699,103.6015,102.4537,0.5376,0.4602,2.3772,0.6163
D26,SUS+CQI-Feasible,30074,5155.8262,114.3362,109.5861,0.5672,0.4313,3.62,0.6565
D26,SUS+CQI@m=3,30074,4213.4034,115.1588,104.5533,0.5366,0.4618,2.9998,0.6461
D26,SUS-RPS,30075,5874.9344,85.5254,83.3035,0.6374,0.3615,2.2111,0.7139
D26,SUS+CQI-Feasible,30075,5917.9475,85.4374,84.0331,0.6415,0.3573,3.2451,0.7125
D26,SUS+CQI@m=3,30075,5553.7708,88.8996,80.8669,0.6123,0.3864,2.9953,0.7334
D26,SUS-RPS,30076,5132.2649,70.8002,68.5409,0.6489,0.3502,1.8,0.7381
D26,SUS+CQI-Feasible,30076,4772.8154,68.5214,67.9695,0.6432,0.3561,2.9207,0.7179
D26,SUS+CQI@m=3,30076,4741.348,71.821,66.1988,0.6231,0.3759,2.95,0.7427
D26,SUS-RPS,30077,6409.4142,54.2683,52.9652,0.8576,0.1421,1.7418,0.89
D26,SUS+CQI-Feasible,30077,5660.0794,50.3879,50.3132,0.8233,0.1767,2.65,0.8619
D26,SUS+CQI@m=3,30077,6508.157,55.0379,53.2971,0.8602,0.1396,2.6256,0.8959
D26,SUS-RPS,30078,4432.0957,52.3665,49.238,0.6932,0.3046,1.5628,0.7993
D26,SUS+CQI-Feasible,30078,3143.1012,45.4966,45.2736,0.6417,0.3557,2.124,0.7011
D26,SUS+CQI@m=3,30078,3529.1425,51.0352,45.1039,0.6326,0.3647,2.8824,0.7909
D26,SUS-RPS,30079,6781.3545,85.9069,83.8612,0.6729,0.3259,2.0231,0.7664
D26,SUS+CQI-Feasible,30079,6981.3707,86.3674,85.2537,0.6815,0.3172,3.1521,0.7667
D26,SUS+CQI@m=3,30079,6552.5558,89.6875,81.4902,0.6476,0.3509,2.9467,0.7846
D26,SUS-RPS,30080,5722.9949,61.4106,59.9133,0.7303,0.2688,1.7655,0.7735
D26,SUS+CQI-Feasible,30080,4724.5652,56.6698,56.4751,0.6925,0.3068,2.6488,0.7324
D26,SUS+CQI@m=3,30080,5514.8932,61.46,58.6989,0.7157,0.2833,2.6612,0.7773
D26,SUS-RPS,30081,4499.7191,46.4792,44.4051,0.7481,0.2511,1.5411,0.8157
D26,SUS+CQI-Feasible,30081,3157.5295,39.7694,39.6258,0.6783,0.3209,2.2358,0.7339
D26,SUS+CQI@m=3,30081,4026.947,45.7479,41.9835,0.7097,0.2895,2.8072,0.8152
