update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
501,3443.5940326614004,50.725232520693936,0.6495526203664252,0.34767788666382615,0.00042607584149978694,0,13.665144711875367,0.854149731865999,0.7394065013478714,4694,16,21.12219664511356,2.765451523471853,1.8278123975073794,5.0,12.597,0.0,0.2965219581088712,0.9769020915428918,1.0221763169086822,0.02292382419144651,48.416816,2975,3112,0.9559768637532133,4006,4082,0.9813816756491915,3866,3925,0.9849681528662421,5267,5376,0.9797247023809523
502,4055.425059337363,53.56567591887889,0.680116472545757,0.31863560732113144,0.00041597337770382697,0,15.210475819217471,0.8650226315891745,0.757726815346717,4808,18,20.57667414770951,2.8713900666163363,1.7327217125382264,5.0,12.076,0.0,0.2720594894584195,0.9797875984926344,1.0198263055650783,0.02014098690835851,51.619102,2839,2923,0.9712624016421485,3760,3802,0.9889531825355077,3826,3877,0.9868454990972402,6735,6912,0.9743923611111112
503,4718.691858195142,100.57234155808393,0.5837606837606838,0.41329534662867995,0.0,0,10.777484417640725,0.8696504123571708,0.6675915186977296,10530,32,21.300707188279294,3.822304383521018,2.0730437611843175,7.0,33.644,0.0,0.32958421688934303,0.9602845287492591,1.0404735298226009,0.039132911180353135,96.323338,227,239,0.9497907949790795,777,802,0.9688279301745636,1666,1699,0.9805768098881695,24870,25939,0.9587879255175604
504,5536.246212587585,74.77837192715602,0.6729614990484556,0.3239642804860196,0.00014639145073927682,0,12.495976172247785,0.8595634868407355,0.7159643298185322,6831,32,27.199258341032447,3.368328434872922,1.743745921252991,5.0,17.375,0.0,0.21110187808470443,0.9708663101604278,1.0306559342353143,0.029962235962982944,72.787334,1247,1315,0.9482889733840304,2383,2435,0.9786447638603696,3763,3852,0.976895119418484,15301,15773,0.9700754453813478
505,5215.775423726401,72.70510850741378,0.6640613478837929,0.33239935112815217,0.0,0,7.554534914960495,0.8834163087020462,0.7027854587393113,6781,19,19.406167823326655,3.2923329665073213,1.6979791250277592,5.0,17.407,0.0002948547840188707,0.3525631100686122,0.982768180848795,1.0174083713785893,0.017187172500523998,71.36732,1437,1462,0.9829001367989056,2263,2306,0.9813529921942759,3752,3839,0.9773378483980203,15589,15838,0.9842783179694405
506,3179.856781473521,83.99528082935102,0.5597381342062193,0.43666121112929623,0.00010911074740861975,0,9.051619526887375,0.8752242989422833,0.5957967206260659,9165,27,22.28253324529617,3.4072363565521084,1.901364522417154,5.0,30.119,0.00010909884355225835,0.33629605904774995,0.974246697343031,1.025741985810334,0.025459279618110807,81.756,625,638,0.9796238244514106,1496,1512,0.9894179894179894,2494,2538,0.9826635145784082,21639,22260,0.9721024258760108
507,4862.933259208864,60.21902767608356,0.7002647503782148,0.29708774583963693,0.0005673222390317701,0,11.08500932963491,0.8917448581115395,0.7226780372851677,5288,17,23.09056449225046,2.9556771656742504,1.4326221982176615,3.0,11.812,0.0,0.3153494354747244,0.9772283306357091,1.0233169313352717,0.02418168945046566,59.231166,2688,2790,0.9634408602150538,2813,2855,0.9852889667250437,3612,3676,0.9825897714907508,8396,8596,0.9767333643555142
508,3940.376872901968,73.1738168381915,0.6015741620301263,0.39476184014113175,0.0,0,7.8883264408986165,0.8632663567137071,0.6653069815048536,7369,16,23.90180648009802,3.254888931466327,2.332506203473945,7.0,23.756,0.000135685210312076,0.4630902859416929,0.929786860801684,1.070394012766894,0.06618068637890082,70.836304,1136,1207,0.9411764705882353,2154,2262,0.9522546419098143,3512,3717,0.9448479956954533,14399,15616,0.9220671106557377
509,4485.558818964363,97.34055450049372,0.5822031417699288,0.4146746024002342,9.757049468240804e-05,0,8.815071075735558,0.8683902288028466,0.6245955169297338,10249,30,22.32253242763518,3.6002378937367134,1.884699178816826,5.0,31.827,0.0,0.34345302801127786,0.9675032641810533,1.0331565950029054,0.03228976554822406,94.836248,457,475,0.9621052631578947,1174,1201,0.97751873438801,2295,2355,0.9745222929936306,22750,23541,0.9663990484686292
510,2709.88834680225,122.25578635008799,0.5240008311976172,0.4732977765463739,6.926646810279144e-05,0,13.14334638671875,0.8656806217923787,0.5563558003978002,14437,31,24.271227393242896,3.5564195663237235,1.837673496364838,5.0,49.848,0.0004154261580004154,0.4621872167574199,0.9559426967101,1.0442930767290157,0.04252826027019575,119.82213,398,421,0.9453681710213777,1036,1050,0.9866666666666667,1747,1788,0.977069351230425,23377,24523,0.9532683603148066
