update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals
114,6955.015640988182,57.408237953330925,0.9020979020979021,0.06915306915306915,0.026677026677026677,0,12.658195969669412,0.8718168317429492,0.8366314209359769,3861
115,5776.816322071391,51.82813986104071,0.8422773086352493,0.12258240261509126,0.032961046036502316,0,10.650806410592091,0.8652207479883726,0.7520917946305229,3671
116,5779.6709910438085,51.84877862358055,0.8423066411587865,0.1352828641705384,0.019950806231210712,0,9.712791717373289,0.8719216640327052,0.7454767211443812,3659
117,4779.1095070310375,45.983790211071444,0.7964705882352942,0.15235294117647058,0.04823529411764706,0,5.827603532008705,0.8819333152294737,0.7098198357540759,3400
118,4545.208841331203,45.26572018852931,0.7810240092565809,0.1799247902805901,0.03615851894706393,0,10.878566352921471,0.8816780830984262,0.6390048836170592,3457
119,4281.449376791706,43.11527205155144,0.7752363525465081,0.1756633119853614,0.04696553827386398,0,4.856555016702885,0.890542959313459,0.6753538953422796,3279
120,5556.883982406802,50.21038121186052,0.8343507214206437,0.13152053274139844,0.03218645948945616,0,10.232825248356,0.8665211856784255,0.7394951137128046,3604
121,6353.973971110523,54.16377967458208,0.8814154511075094,0.08806050783360346,0.02863317125877904,0,9.068631302700114,0.8614708214659813,0.792083126980221,3702
122,5666.637704247677,50.31848428047044,0.8493036211699164,0.11894150417827298,0.028969359331476322,0,7.288506343043802,0.8814948368031149,0.74882900057155,3590
123,7756.141028253205,62.267773733295726,0.9293103448275862,0.05960591133004926,0.009113300492610837,0,13.08884018256882,0.8747646517647601,0.868762083622807,4060
124,5638.32968156389,50.3122844606519,0.8453753162777622,0.13044700590385155,0.022209727298285072,0,10.426855283138298,0.8942324160315303,0.7529114670232037,3557
125,5268.016517812274,48.66280424467824,0.8258317025440313,0.1453732177802628,0.025999440872239307,0,11.138018657754817,0.8673648185979236,0.6913511180722847,3577
126,5784.571380863601,50.861719042520875,0.8545099134320022,0.12119519687238202,0.02150237363864842,0,10.773435850906367,0.8737083112159887,0.7685575525293039,3581
127,6411.887870272115,54.944940279241635,0.8739495798319328,0.10399159663865547,0.02022058823529412,0,15.708895715601638,0.8682262856044494,0.7560192513958346,3808
128,4986.20723698274,47.224900341015605,0.8106255355612683,0.15024278777492145,0.03741788060554127,0,6.847155032922039,0.8702764922001945,0.6966987442893664,3501
129,6253.514166887453,55.411236649822996,0.85489785227868,0.12310110005238345,0.020429544264012573,0,13.728126093038338,0.8717079519771241,0.7573134403452731,3818
130,5692.131800730162,51.36370495132932,0.837681955506729,0.1299093655589124,0.030211480362537766,0,8.850479896910723,0.8896883878460863,0.7458487012059958,3641
131,5321.120114022725,49.54756231094533,0.8161077515118197,0.1434854315557999,0.037383177570093455,0,10.788224764393398,0.8818395694752889,0.7044691879299197,3638
132,4273.068013371405,43.964021971457996,0.7681201270574646,0.18481085763788624,0.04418134565405717,0,8.580652033900812,0.8790989627237923,0.5965551509121189,3463
133,3531.3356895656116,38.61900982257872,0.7385003150598614,0.19911783238815375,0.06049149338374291,0,3.82743612763456,0.8701646952392835,0.6012104793190873,3174
134,5691.843165808079,50.900290556742505,0.8449486763911399,0.11318206374932469,0.04024851431658563,0,6.156282713311864,0.894577942457676,0.7390429969160741,3702
135,6558.389699763449,55.95788221961729,0.8819101998442772,0.09421230210225798,0.022579807941863483,0,12.519781006709925,0.877813507979727,0.7645966862230918,3853
136,8384.793947554486,65.19674688694273,0.95410225921522,0.035196195005945306,0.008799048751486327,0,18.598991743302914,0.8799060672586383,0.9024625078410068,4205
137,8902.816514033237,68.1147492667618,0.9759458197104157,0.01821578701541336,0.004203643157403083,0,14.293381823640432,0.8496889319629297,0.9502314626387255,4282
138,6456.89818721813,54.08224336839751,0.8872588970388482,0.08964955175224124,0.020646563433849498,0,10.92791073343368,0.8264820755478316,0.8517649230080216,3681
139,6354.397251276888,53.97444756472627,0.8834372458660884,0.0932502033071293,0.022499322309568987,0,8.027438149774188,0.8699083287499343,0.8121992155728744,3689
140,6692.866646292945,56.54194282622616,0.8873980531439095,0.08892396737700606,0.02183635885293344,0,14.35821519236338,0.8622915294085728,0.8138683191854534,3801
141,5329.181719060972,48.946965225295045,0.8275960170697013,0.12460881934566145,0.04608819345661451,0,6.738211376147768,0.8553650773908009,0.7367504390337185,3515
142,3899.9688194835917,41.08229183392432,0.7518248175182481,0.2086374695863747,0.037408759124087594,0,4.205217033380819,0.8862143291979914,0.6324168652725415,3288
143,9113.54602518257,69.74514339941108,0.9741437967793151,0.02132002721705602,0.0029485144023588114,0,19.014866140296757,0.8576385282207712,0.9342332733009046,4409
144,6531.34977517772,55.045475593536864,0.8881720430107527,0.09650537634408603,0.014516129032258065,0,9.175884174210191,0.8730256823252187,0.8259518107590514,3720
145,6115.012508079439,53.01452242710374,0.8645916467145517,0.11252992817238627,0.020218143123171058,0,8.360276998557875,0.8594765360380925,0.7619399275274796,3759
146,6483.040814951944,54.61911004396743,0.8862849533954728,0.08894806924101198,0.023169107856191744,0,7.56571792415052,0.8622054176581264,0.8106414752419228,3755
147,6154.487943454962,53.32642614543628,0.8658337859858772,0.11841390548614883,0.014122759369907659,0,11.843520788221591,0.8539208198038515,0.7799594686217397,3682
148,8427.980983961193,65.7592279472376,0.9535545023696682,0.04123222748815166,0.0033175355450236967,0,19.560117575309977,0.8661396952909505,0.9024068324692875,4220
