world,sched,seed,reward
48,SUS+CQI,30047,-8319.2
48,SUS+CQI,30048,-1675.1
48,SUS+CQI,30049,3511.2
48,SUS+CQI,30050,-4072.5
48,SUS+CQI,30051,-3320.1
48,SUS+CQI,30052,-2176.2
48,SUS+CQI,30053,1441.2
48,SUS+CQI,30054,2599.1
48,SUS+CQI,30055,4146.3
48,SUS+CQI,30056,2339.4
48,SUS+CQI,30057,4597.4
48,SUS+CQI,30058,3365.4
48,SUS+CQI,30059,-627.4
48,SUS+CQI,30060,-2794.7
48,SUS+CQI,30061,2367.0
48,SUS+CQI,30062,-555.7
48,SUS+CQI,30063,5082.3
48,SUS+CQI,30064,2909.1
48,SUS+CQI,30065,2999.0
48,SUS+CQI,30066,5585.6
48,SUS+CQI,30067,2439.1
48,SUS+CQI,30068,2663.7
48,SUS+CQI,30069,4749.4
48,SUS+CQI,30070,-2641.1
48,SUS+CQI,30071,-1072.3
48,SUS+CQI,30072,3574.1
48,SUS+CQI,30073,-3715.7
48,SUS+CQI,30074,-53.3
48,SUS+CQI,30075,3200.9
48,SUS+CQI,30076,780.9
48,SUS+CQI,30077,3221.2
48,SUS+CQI,30078,3847.2
48,SUS+CQI,30079,-1826.6
48,SUS+CQI,30080,3722.6
48,SUS+CQI,30081,3643.7
48,SUS+CQI,30082,-1167.1
48,SUS+CQI,30083,4172.0
48,SUS+CQI,30084,4764.5
48,SUS+CQI,30085,334.7
48,SUS+CQI,30086,-319.6
48,SUS+CQI,30087,-5137.3
48,SUS+CQI,30088,1265.9
48,SUS+CQI,30089,-1735.8
48,SUS+CQI,30090,6278.2
48,SUS+CQI,30091,5755.2
48,SUS+CQI,30092,-5064.0
48,SUS+CQI,30093,2125.4
48,SUS+CQI,30094,-3386.8
48,SUS+CQI,30095,2618.3
48,SUS+CQI,30096,4151.3
48,SUS+CQI,30097,2345.3
48,SUS+CQI,30098,2813.5
48,SUS+CQI,30099,3536.6
48,SUS+PF,30000,-32.8
48,SUS+PF,30001,-22086.8
48,SUS+PF,30002,-18630.9
48,SUS+PF,30003,1366.6
48,SUS+PF,30004,-19974.9
48,SUS+PF,30005,-7499.2
48,SUS+PF,30006,-17941.4
48,SUS+PF,30007,-8973.4
48,SUS+PF,30008,-21017.7
48,SUS+PF,30009,-1144.2
48,SUS+PF,30010,-8421.7
48,SUS+PF,30011,-24204.0
48,SUS+PF,30012,2.6
48,SUS+PF,30013,-2818.5
48,SUS+PF,30014,-27090.0
48,SUS+PF,30015,-12496.3
48,SUS+PF,30016,-23406.3
48,SUS+PF,30017,-17572.2
48,SUS+PF,30018,-4130.5
48,SUS+PF,30019,-3925.0
48,SUS+PF,30020,-5163.8
48,SUS+PF,30021,33.5
48,SUS+PF,30022,-7986.3
48,SUS+PF,30023,-24126.4
48,SUS+PF,30024,-23762.4
48,SUS+PF,30025,-15426.1
48,SUS+PF,30026,-1157.1
48,SUS+PF,30027,-16801.6
48,SUS+PF,30028,-14881.3
48,SUS+PF,30029,-11898.8
48,SUS+PF,30030,-19905.4
48,SUS+PF,30031,-11383.9
48,SUS+PF,30032,-7404.5
48,SUS+PF,30033,-1260.2
48,SUS+PF,30034,-21225.4
48,SUS+PF,30035,-1090.1
48,SUS+PF,30036,2156.8
48,SUS+PF,30037,-21766.8
48,SUS+PF,30038,-25986.7
48,SUS+PF,30039,2175.7
48,SUS+PF,30040,-25836.5
48,SUS+PF,30041,-18166.7
48,SUS+PF,30042,-16570.9
48,SUS+PF,30043,-21704.1
48,SUS+PF,30044,-23989.4
48,SUS+PF,30045,2343.8
48,SUS+PF,30046,-1307.4
48,SUS+PF,30047,-27374.0
48,SUS+PF,30048,-17034.5
48,SUS+PF,30049,-4126.5
48,SUS+PF,30050,-26455.2
48,SUS+PF,30051,-23644.9
48,SUS+PF,30052,-22524.5
48,SUS+PF,30053,-11806.3
48,SUS+PF,30054,-10643.4
48,SUS+PF,30055,-6404.2
48,SUS+PF,30056,-11795.3
48,SUS+PF,30057,-5986.8
48,SUS+PF,30058,-7241.5
48,SUS+PF,30059,-19907.1
48,SUS+PF,30060,-23451.0
48,SUS+PF,30061,-11502.1
48,SUS+PF,30062,-20235.5
48,SUS+PF,30063,-1091.1
48,SUS+PF,30064,-10167.6
48,SUS+PF,30065,-6336.8
48,SUS+PF,30066,3273.6
48,SUS+PF,30067,-13973.3
48,SUS+PF,30068,-12575.2
48,SUS+PF,30069,-3501.4
48,SUS+PF,30070,-26093.4
48,SUS+PF,30071,-21632.9
48,SUS+PF,30072,-5969.9
48,SUS+PF,30073,-23753.3
48,SUS+PF,30074,-17102.4
48,SUS+PF,30075,-7938.0
48,SUS+PF,30076,-18571.1
48,SUS+PF,30077,-557.3
48,SUS+PF,30078,-2722.9
48,SUS+PF,30079,-19855.8
48,SUS+PF,30080,-5955.8
48,SUS+PF,30081,1031.1
48,SUS+PF,30082,-18311.2
48,SUS+PF,30083,-4604.5
48,SUS+PF,30084,5.8
48,SUS+PF,30085,-16538.1
48,SUS+PF,30086,-17935.0
48,SUS+PF,30087,-27255.7
48,SUS+PF,30088,-10391.6
48,SUS+PF,30089,-17361.2
48,SUS+PF,30090,3454.1
48,SUS+PF,30091,3441.5
48,SUS+PF,30092,-25229.1
48,SUS+PF,30093,-14382.8
48,SUS+PF,30094,-26366.8
48,SUS+PF,30095,-6400.6
48,SUS+PF,30096,1027.6
48,SUS+PF,30097,-3136.5
48,SUS+PF,30098,-9308.3
48,SUS+PF,30099,569.5
48,SUS+Rnd,30000,-762.3
48,SUS+Rnd,30001,-20788.5
48,SUS+Rnd,30002,-16539.9
48,SUS+Rnd,30003,-496.6
48,SUS+Rnd,30004,-19103.5
48,SUS+Rnd,30005,-5147.3
48,SUS+Rnd,30006,-14312.0
48,SUS+Rnd,30007,-7490.1
48,SUS+Rnd,30008,-20770.9
48,SUS+Rnd,30009,-2108.6
48,SUS+Rnd,30010,-8483.0
48,SUS+Rnd,30011,-22925.4
48,SUS+Rnd,30012,-2011.0
48,SUS+Rnd,30013,-3535.6
48,SUS+Rnd,30014,-22876.5
48,SUS+Rnd,30015,-10733.0
48,SUS+Rnd,30016,-19310.4
48,SUS+Rnd,30017,-16314.4
48,SUS+Rnd,30018,-2435.8
48,SUS+Rnd,30019,-3919.4
48,SUS+Rnd,30020,-5341.8
48,SUS+Rnd,30021,15.9
48,SUS+Rnd,30022,-5487.9
48,SUS+Rnd,30023,-19326.0
48,SUS+Rnd,30024,-21499.1
48,SUS+Rnd,30025,-12353.3
48,SUS+Rnd,30026,-1783.3
48,SUS+Rnd,30027,-14081.6
48,SUS+Rnd,30028,-12550.2
48,SUS+Rnd,30029,-11747.9
48,SUS+Rnd,30030,-18381.3
48,SUS+Rnd,30031,-9192.1
48,SUS+Rnd,30032,-6821.4
48,SUS+Rnd,30033,-1244.7
48,SUS+Rnd,30034,-19299.1
48,SUS+Rnd,30035,-1406.0
48,SUS+Rnd,30036,1677.0
48,SUS+Rnd,30037,-19797.7
48,SUS+Rnd,30038,-22426.5
48,SUS+Rnd,30039,789.9
48,SUS+Rnd,30040,-23481.9
48,SUS+Rnd,30041,-16580.6
48,SUS+Rnd,30042,-16389.7
48,SUS+Rnd,30043,-20382.4
48,SUS+Rnd,30044,-24695.1
48,SUS+Rnd,30045,1220.1
48,SUS+Rnd,30046,-4271.4
48,SUS+Rnd,30047,-27849.8
48,SUS+Rnd,30048,-17137.1
48,SUS+Rnd,30049,-5198.2
48,SUS+Rnd,30050,-22484.9
48,SUS+Rnd,30051,-23723.4
48,SUS+Rnd,30052,-22459.9
48,SUS+Rnd,30053,-12426.1
48,SUS+Rnd,30054,-11345.3
48,SUS+Rnd,30055,-7487.3
48,SUS+Rnd,30056,-11001.1
48,SUS+Rnd,30057,-6964.6
48,SUS+Rnd,30058,-8154.7
48,SUS+Rnd,30059,-19657.6
48,SUS+Rnd,30060,-20603.9
48,SUS+Rnd,30061,-8514.6
48,SUS+Rnd,30062,-19282.5
48,SUS+Rnd,30063,-1265.6
48,SUS+Rnd,30064,-7299.3
48,SUS+Rnd,30065,-5401.2
48,SUS+Rnd,30066,1865.8
48,SUS+Rnd,30067,-10403.7
48,SUS+Rnd,30068,-9717.8
48,SUS+Rnd,30069,-3109.5
48,SUS+Rnd,30070,-21471.9
48,SUS+Rnd,30071,-18064.8
48,SUS+Rnd,30072,-4263.8
48,SUS+Rnd,30073,-21991.6
48,SUS+Rnd,30074,-15490.7
48,SUS+Rnd,30075,-5450.1
48,SUS+Rnd,30076,-15945.0
48,SUS+Rnd,30077,-374.2
48,SUS+Rnd,30078,-2054.8
48,SUS+Rnd,30079,-17556.4
48,SUS+Rnd,30080,-6335.0
48,SUS+Rnd,30081,228.5
48,SUS+Rnd,30082,-18184.8
48,SUS+Rnd,30083,-5361.1
48,SUS+Rnd,30084,-1410.4
48,SUS+Rnd,30085,-15811.5
48,SUS+Rnd,30086,-17323.3
48,SUS+Rnd,30087,-25464.2
48,SUS+Rnd,30088,-12086.3
48,SUS+Rnd,30089,-17715.8
48,SUS+Rnd,30090,1207.5
48,SUS+Rnd,30091,1324.1
48,SUS+Rnd,30092,-25598.8
48,SUS+Rnd,30093,-13824.7
48,SUS+Rnd,30094,-23817.2
48,SUS+Rnd,30095,-7411.8
48,SUS+Rnd,30096,-28.5
48,SUS+Rnd,30097,-1781.2
48,SUS+Rnd,30098,-7029.8
48,SUS+Rnd,30099,-214.8
48,SU+CQI,30000,2149.0
48,SU+CQI,30001,-16254.8
48,SU+CQI,30002,-13141.4
48,SU+CQI,30003,2375.2
48,SU+CQI,30004,-13727.3
48,SU+CQI,30005,-2166.7
48,SU+CQI,30006,-11058.5
48,SU+CQI,30007,-4741.1
48,SU+CQI,30008,-15724.3
48,SU+CQI,30009,1139.1
48,SU+CQI,30010,-4558.6
48,SU+CQI,30011,-16975.4
48,SU+CQI,30012,982.8
48,SU+CQI,30013,-422.2
48,SU+CQI,30014,-20279.0
48,SU+CQI,30015,-6904.8
48,SU+CQI,30016,-17259.4
48,SU+CQI,30017,-11737.0
48,SU+CQI,30018,-1398.0
48,SU+CQI,30019,-589.7
48,SU+CQI,30020,-1167.6
48,SU+CQI,30021,1944.7
48,SU+CQI,30022,-4058.3
48,SU+CQI,30023,-18567.7
48,SU+CQI,30024,-16469.1
48,SU+CQI,30025,-10644.1
48,SU+CQI,30026,279.8
48,SU+CQI,30027,-11656.8
48,SU+CQI,30028,-10339.8
48,SU+CQI,30029,-8882.9
48,SU+CQI,30030,-14553.4
48,SU+CQI,30031,-8613.7
48,SU+CQI,30032,-6720.8
48,SU+CQI,30033,781.5
48,SU+CQI,30034,-14940.0
48,SU+CQI,30035,282.2
48,SU+CQI,30036,2424.0
48,SU+CQI,30037,-16425.2
48,SU+CQI,30038,-18486.6
48,SU+CQI,30039,2802.1
48,SU+CQI,30040,-19874.6
48,SU+CQI,30041,-11873.5
48,SU+CQI,30042,-12216.4
48,SU+CQI,30043,-16352.3
48,SU+CQI,30044,-18675.4
48,SU+CQI,30045,3534.6
48,SU+CQI,30046,-488.6
48,SU+CQI,30047,-22222.7
48,SU+CQI,30048,-10875.2
48,SU+CQI,30049,-2685.3
48,SU+CQI,30050,-19150.9
48,SU+CQI,30051,-19262.5
48,SU+CQI,30052,-17170.9
48,SU+CQI,30053,-7101.4
48,SU+CQI,30054,-6349.2
48,SU+CQI,30055,-2861.1
48,SU+CQI,30056,-7659.3
48,SU+CQI,30057,-2866.6
48,SU+CQI,30058,-3699.0
48,SU+CQI,30059,-14852.2
48,SU+CQI,30060,-15925.1
48,SU+CQI,30061,-6151.3
48,SU+CQI,30062,-15551.6
48,SU+CQI,30063,1343.9
48,SU+CQI,30064,-5563.7
48,SU+CQI,30065,-4764.9
48,SU+CQI,30066,3823.8
48,SU+CQI,30067,-8274.6
48,SU+CQI,30068,-9613.5
48,SU+CQI,30069,-1349.3
48,SU+CQI,30070,-18956.6
48,SU+CQI,30071,-15767.2
48,SU+CQI,30072,-4789.6
48,SU+CQI,30073,-17488.9
48,SU+CQI,30074,-11786.8
48,SU+CQI,30075,-3444.7
48,SU+CQI,30076,-13031.1
48,SU+CQI,30077,0.0
48,SU+CQI,30078,186.7
48,SU+CQI,30079,-14355.4
48,SU+CQI,30080,-3138.6
48,SU+CQI,30081,2495.7
48,SU+CQI,30082,-14493.3
48,SU+CQI,30083,-1601.2
48,SU+CQI,30084,1952.6
48,SU+CQI,30085,-10541.2
48,SU+CQI,30086,-12831.1
48,SU+CQI,30087,-20517.2
48,SU+CQI,30088,-7084.6
48,SU+CQI,30089,-11977.0
48,SU+CQI,30090,3730.9
48,SU+CQI,30091,4192.5
48,SU+CQI,30092,-20299.4
48,SU+CQI,30093,-9305.5
48,SU+CQI,30094,-19656.3
48,SU+CQI,30095,-4843.0
48,SU+CQI,30096,1916.7
48,SU+CQI,30097,467.6
48,SU+CQI,30098,-4818.6
48,SU+CQI,30099,1101.8
48,SU+PF,30000,-3493.6
48,SU+PF,30001,-25925.6
48,SU+PF,30002,-22693.0
48,SU+PF,30003,-1816.0
48,SU+PF,30004,-22513.2
48,SU+PF,30005,-10558.6
48,SU+PF,30006,-20021.0
48,SU+PF,30007,-11169.6
48,SU+PF,30008,-24493.5
48,SU+PF,30009,-4466.8
48,SU+PF,30010,-12502.6
48,SU+PF,30011,-26815.1
48,SU+PF,30012,-3973.6
48,SU+PF,30013,-6663.2
48,SU+PF,30014,-29686.9
48,SU+PF,30015,-15669.8
48,SU+PF,30016,-26522.5
48,SU+PF,30017,-20304.8
48,SU+PF,30018,-8705.4
48,SU+PF,30019,-7958.7
48,SU+PF,30020,-8923.4
48,SU+PF,30021,-1974.8
48,SU+PF,30022,-12067.2
48,SU+PF,30023,-28326.2
48,SU+PF,30024,-26710.9
48,SU+PF,30025,-19335.1
48,SU+PF,30026,-5930.9
48,SU+PF,30027,-20862.4
48,SU+PF,30028,-19183.2
48,SU+PF,30029,-16417.1
48,SU+PF,30030,-23072.6
48,SU+PF,30031,-16238.2
48,SU+PF,30032,-12511.4
48,SU+PF,30033,-4497.1
48,SU+PF,30034,-23843.0
48,SU+PF,30035,-4982.2
48,SU+PF,30036,-1379.4
48,SU+PF,30037,-25171.7
48,SU+PF,30038,-27997.4
48,SU+PF,30039,-705.4
48,SU+PF,30040,-28893.9
48,SU+PF,30041,-21100.4
48,SU+PF,30042,-21103.8
48,SU+PF,30043,-25696.6
48,SU+PF,30044,-27685.2
48,SU+PF,30045,-131.2
48,SU+PF,30046,-5918.1
48,SU+PF,30047,-30814.7
48,SU+PF,30048,-19435.7
48,SU+PF,30049,-9168.8
48,SU+PF,30050,-29154.7
48,SU+PF,30051,-28425.5
48,SU+PF,30052,-26191.9
48,SU+PF,30053,-14660.4
48,SU+PF,30054,-14853.6
48,SU+PF,30055,-10884.6
48,SU+PF,30056,-16455.8
48,SU+PF,30057,-10226.8
48,SU+PF,30058,-11706.3
48,SU+PF,30059,-23989.2
48,SU+PF,30060,-25428.9
48,SU+PF,30061,-14961.6
48,SU+PF,30062,-24600.9
48,SU+PF,30063,-4810.1
48,SU+PF,30064,-14037.9
48,SU+PF,30065,-11361.9
48,SU+PF,30066,826.5
48,SU+PF,30067,-18006.7
48,SU+PF,30068,-17589.3
48,SU+PF,30069,-8391.0
48,SU+PF,30070,-29446.3
48,SU+PF,30071,-25250.5
48,SU+PF,30072,-11488.8
48,SU+PF,30073,-27676.4
48,SU+PF,30074,-20582.9
48,SU+PF,30075,-12132.2
48,SU+PF,30076,-22402.7
48,SU+PF,30077,-5595.5
48,SU+PF,30078,-6300.9
48,SU+PF,30079,-23140.1
48,SU+PF,30080,-10907.5
48,SU+PF,30081,-1029.1
48,SU+PF,30082,-23412.1
48,SU+PF,30083,-8056.9
48,SU+PF,30084,-3322.4
48,SU+PF,30085,-19815.7
48,SU+PF,30086,-21974.4
48,SU+PF,30087,-30425.0
48,SU+PF,30088,-13888.6
48,SU+PF,30089,-20330.1
48,SU+PF,30090,619.3
48,SU+PF,30091,1483.1
48,SU+PF,30092,-29884.8
48,SU+PF,30093,-18185.6
48,SU+PF,30094,-29263.5
48,SU+PF,30095,-10884.4
48,SU+PF,30096,-2135.0
48,SU+PF,30097,-5582.5
48,SU+PF,30098,-12624.1
48,SU+PF,30099,-3144.3
48,SU+Rnd,30000,-7690.2
48,SU+Rnd,30001,-29556.6
48,SU+Rnd,30002,-25990.0
48,SU+Rnd,30003,-5938.9
48,SU+Rnd,30004,-25822.6
48,SU+Rnd,30005,-13913.8
48,SU+Rnd,30006,-22885.2
48,SU+Rnd,30007,-13873.1
48,SU+Rnd,30008,-28167.5
48,SU+Rnd,30009,-8272.4
48,SU+Rnd,30010,-15992.5
48,SU+Rnd,30011,-30877.8
48,SU+Rnd,30012,-7827.1
48,SU+Rnd,30013,-10255.7
48,SU+Rnd,30014,-33386.7
48,SU+Rnd,30015,-19047.5
48,SU+Rnd,30016,-29615.0
48,SU+Rnd,30017,-23845.8
48,SU+Rnd,30018,-11036.9
48,SU+Rnd,30019,-11582.3
48,SU+Rnd,30020,-12740.9
48,SU+Rnd,30021,-5248.4
48,SU+Rnd,30022,-14985.6
48,SU+Rnd,30023,-30411.3
48,SU+Rnd,30024,-30064.3
48,SU+Rnd,30025,-21736.1
48,SU+Rnd,30026,-9533.5
48,SU+Rnd,30027,-24588.2
48,SU+Rnd,30028,-21925.7
48,SU+Rnd,30029,-19790.9
48,SU+Rnd,30030,-26244.7
48,SU+Rnd,30031,-18339.4
48,SU+Rnd,30032,-14371.4
48,SU+Rnd,30033,-6727.4
48,SU+Rnd,30034,-26854.2
48,SU+Rnd,30035,-7902.3
48,SU+Rnd,30036,-4020.1
48,SU+Rnd,30037,-28450.5
48,SU+Rnd,30038,-30630.6
48,SU+Rnd,30039,-4044.5
48,SU+Rnd,30040,-31586.0
48,SU+Rnd,30041,-24607.5
48,SU+Rnd,30042,-24458.3
48,SU+Rnd,30043,-29821.9
48,SU+Rnd,30044,-31604.9
48,SU+Rnd,30045,-4149.6
48,SU+Rnd,30046,-10418.4
48,SU+Rnd,30047,-34603.3
48,SU+Rnd,30048,-23427.2
48,SU+Rnd,30049,-11904.8
48,SU+Rnd,30050,-31155.6
48,SU+Rnd,30051,-32096.4
48,SU+Rnd,30052,-30200.8
48,SU+Rnd,30053,-18482.2
48,SU+Rnd,30054,-18841.8
48,SU+Rnd,30055,-15007.8
48,SU+Rnd,30056,-19795.8
48,SU+Rnd,30057,-14491.3
48,SU+Rnd,30058,-15644.3
48,SU+Rnd,30059,-28180.5
48,SU+Rnd,30060,-28554.3
48,SU+Rnd,30061,-17473.6
48,SU+Rnd,30062,-28170.2
48,SU+Rnd,30063,-7843.7
48,SU+Rnd,30064,-16504.4
48,SU+Rnd,30065,-14541.9
48,SU+Rnd,30066,-2741.0
48,SU+Rnd,30067,-20565.2
48,SU+Rnd,30068,-20368.9
48,SU+Rnd,30069,-11794.9
48,SU+Rnd,30070,-31885.2
48,SU+Rnd,30071,-27884.8
48,SU+Rnd,30072,-14558.0
48,SU+Rnd,30073,-30835.5
48,SU+Rnd,30074,-23923.2
48,SU+Rnd,30075,-15307.4
48,SU+Rnd,30076,-25948.2
48,SU+Rnd,30077,-8732.5
48,SU+Rnd,30078,-9654.6
48,SU+Rnd,30079,-26275.7
48,SU+Rnd,30080,-14889.9
48,SU+Rnd,30081,-4947.0
48,SU+Rnd,30082,-27424.2
48,SU+Rnd,30083,-11980.4
48,SU+Rnd,30084,-7422.0
48,SU+Rnd,30085,-24026.3
48,SU+Rnd,30086,-25786.9
48,SU+Rnd,30087,-33657.9
48,SU+Rnd,30088,-17931.6
48,SU+Rnd,30089,-24297.6
48,SU+Rnd,30090,-3367.8
48,SU+Rnd,30091,-2884.7
48,SU+Rnd,30092,-33883.4
48,SU+Rnd,30093,-21765.4
48,SU+Rnd,30094,-32507.7
48,SU+Rnd,30095,-14344.4
48,SU+Rnd,30096,-5272.5
48,SU+Rnd,30097,-7784.2
48,SU+Rnd,30098,-14893.4
48,SU+Rnd,30099,-5789.9
60,PPO,30000,3929.4
60,PPO,30001,-7103.5
60,PPO,30002,-8034.5
60,PPO,30003,4713.2
60,PPO,30004,-5734.8
60,PPO,30005,1975.3
60,PPO,30006,-2141.7
60,PPO,30007,3179.5
60,PPO,30008,-7475.4
60,PPO,30009,5110.0
60,PPO,30010,2677.2
60,PPO,30011,-5500.3
60,PPO,30012,4730.9
60,PPO,30013,3313.7
60,PPO,30014,-11501.4
60,PPO,30015,41.7
60,PPO,30016,-9851.0
60,PPO,30017,-4413.0
60,PPO,30018,1698.9
60,PPO,30019,1989.1
60,PPO,30020,-822.4
60,PPO,30021,4773.5
60,PPO,30022,-1229.5
60,PPO,30023,-16836.2
60,PPO,30024,-10398.1
60,PPO,30025,-7049.0
60,PPO,30026,1695.2
60,PPO,30027,-10782.5
60,PPO,30028,-7757.7
60,PPO,30029,-1616.6
60,PPO,30030,-4370.5
60,PPO,30031,-3646.0
60,PPO,30032,1651.7
60,PPO,30033,4922.4
60,PPO,30034,-4052.6
60,PPO,30035,5002.9
60,PPO,30036,4509.8
60,PPO,30037,-6624.7
60,PPO,30038,-8849.2
60,PPO,30039,5139.5
60,PPO,30040,-14000.1
60,PPO,30041,-4830.7
60,PPO,30042,-4669.8
60,PPO,30043,-8262.2
60,PPO,30044,-10226.4
60,PPO,30045,5179.0
60,PPO,30046,2266.2
60,PPO,30047,-11593.6
60,PPO,30048,-720.6
60,PPO,30049,3186.4
60,PPO,30050,-11145.1
60,PPO,30051,-10353.8
60,PPO,30052,-10294.5
60,PPO,30053,-360.2
60,PPO,30054,-457.3
60,PPO,30055,1159.0
60,PPO,30056,-2020.1
60,PPO,30057,1040.2
60,PPO,30058,1776.5
60,PPO,30059,-7651.6
60,PPO,30060,-6459.3
60,PPO,30061,-193.3
60,PPO,30062,-4104.0
60,PPO,30063,4328.9
60,PPO,30064,667.7
60,PPO,30065,2379.6
60,PPO,30066,6044.2
60,PPO,30067,-3323.1
60,PPO,30068,-878.8
60,PPO,30069,3230.4
60,PPO,30070,-12487.5
60,PPO,30071,-5733.2
60,PPO,30072,-328.8
60,PPO,30073,-10458.4
60,PPO,30074,-4413.3
60,PPO,30075,673.2
60,PPO,30076,-6422.6
60,PPO,30077,2276.5
60,PPO,30078,2536.1
60,PPO,30079,-6627.9
60,PPO,30080,1985.4
60,PPO,30081,5820.2
60,PPO,30082,-5309.2
60,PPO,30083,4226.0
60,PPO,30084,4962.2
60,PPO,30085,-1846.9
60,PPO,30086,-5548.6
60,PPO,30087,-12967.5
60,PPO,30088,1973.7
60,PPO,30089,-3752.1
60,PPO,30090,5749.0
60,PPO,30091,5167.0
60,PPO,30092,-10662.3
60,PPO,30093,-2552.9
60,PPO,30094,-10837.3
60,PPO,30095,1159.3
60,PPO,30096,5676.6
60,PPO,30097,5229.4
60,PPO,30098,-123.7
60,PPO,30099,5529.5
60,SUS+CQI,30000,3567.6
60,SUS+CQI,30001,-7539.5
60,SUS+CQI,30002,-8335.3
60,SUS+CQI,30003,4263.7
60,SUS+CQI,30004,-6237.1
60,SUS+CQI,30005,1666.4
60,SUS+CQI,30006,-2363.0
60,SUS+CQI,30007,3225.5
60,SUS+CQI,30008,-7599.6
60,SUS+CQI,30009,4588.7
60,SUS+CQI,30010,1839.9
60,SUS+CQI,30011,-6474.4
60,SUS+CQI,30012,4412.0
60,SUS+CQI,30013,2959.1
60,SUS+CQI,30014,-11632.5
60,SUS+CQI,30015,-290.0
60,SUS+CQI,30016,-9328.0
60,SUS+CQI,30017,-4398.4
60,SUS+CQI,30018,1864.9
60,SUS+CQI,30019,2351.4
60,SUS+CQI,30020,-416.0
60,SUS+CQI,30021,4406.1
60,SUS+CQI,30022,-1229.5
60,SUS+CQI,30023,-16376.6
60,SUS+CQI,30024,-11272.5
60,SUS+CQI,30025,-6364.9
60,SUS+CQI,30026,1828.4
60,SUS+CQI,30027,-9831.9
60,SUS+CQI,30028,-6979.5
60,SUS+CQI,30029,-1889.1
60,SUS+CQI,30030,-4672.1
60,SUS+CQI,30031,-3172.1
60,SUS+CQI,30032,1295.8
60,SUS+CQI,30033,4517.1
60,SUS+CQI,30034,-4646.7
60,SUS+CQI,30035,4415.0
60,SUS+CQI,30036,3900.3
60,SUS+CQI,30037,-6982.4
60,SUS+CQI,30038,-8378.7
60,SUS+CQI,30039,4794.5
60,SUS+CQI,30040,-13481.8
60,SUS+CQI,30041,-4971.5
60,SUS+CQI,30042,-4962.1
60,SUS+CQI,30043,-8754.9
60,SUS+CQI,30044,-10004.6
60,SUS+CQI,30045,4826.8
60,SUS+CQI,30046,2625.0
60,SUS+CQI,30047,-12016.5
60,SUS+CQI,30048,-1285.1
60,SUS+CQI,30049,2709.2
60,SUS+CQI,30050,-10952.6
60,SUS+CQI,30051,-9868.1
60,SUS+CQI,30052,-9516.6
60,SUS+CQI,30053,-425.6
60,SUS+CQI,30054,-746.0
60,SUS+CQI,30055,891.5
60,SUS+CQI,30056,-2324.9
60,SUS+CQI,30057,856.6
60,SUS+CQI,30058,1462.6
60,SUS+CQI,30059,-7865.3
60,SUS+CQI,30060,-6659.5
60,SUS+CQI,30061,-500.7
60,SUS+CQI,30062,-4474.3
60,SUS+CQI,30063,4382.9
60,SUS+CQI,30064,403.9
60,SUS+CQI,30065,1796.0
60,SUS+CQI,30066,5857.2
60,SUS+CQI,30067,-3201.1
60,SUS+CQI,30068,-1305.0
60,SUS+CQI,30069,2911.8
60,SUS+CQI,30070,-12121.5
60,SUS+CQI,30071,-6164.6
60,SUS+CQI,30072,-243.7
60,SUS+CQI,30073,-10111.2
60,SUS+CQI,30074,-4679.2
60,SUS+CQI,30075,322.8
60,SUS+CQI,30076,-6754.1
60,SUS+CQI,30077,2488.3
60,SUS+CQI,30078,2271.7
60,SUS+CQI,30079,-6755.3
60,SUS+CQI,30080,1565.7
60,SUS+CQI,30081,5497.6
60,SUS+CQI,30082,-6295.5
60,SUS+CQI,30083,3675.5
60,SUS+CQI,30084,4724.9
60,SUS+CQI,30085,-2378.3
60,SUS+CQI,30086,-5791.7
60,SUS+CQI,30087,-13294.0
60,SUS+CQI,30088,1330.9
60,SUS+CQI,30089,-4008.4
60,SUS+CQI,30090,5454.1
60,SUS+CQI,30091,4706.4
60,SUS+CQI,30092,-11375.2
60,SUS+CQI,30093,-3016.1
60,SUS+CQI,30094,-11165.3
60,SUS+CQI,30095,914.9
60,SUS+CQI,30096,5678.0
60,SUS+CQI,30097,4949.1
60,SUS+CQI,30098,-317.9
60,SUS+CQI,30099,5343.1
60,SUS+PF,30000,-6259.4
60,SUS+PF,30001,-33800.7
60,SUS+PF,30002,-29974.2
60,SUS+PF,30003,-2498.8
60,SUS+PF,30004,-29377.8
60,SUS+PF,30005,-12776.5
60,SUS+PF,30006,-25223.9
60,SUS+PF,30007,-12846.3
60,SUS+PF,30008,-30308.0
60,SUS+PF,30009,-3426.5
60,SUS+PF,30010,-16161.3
60,SUS+PF,30011,-32984.8
60,SUS+PF,30012,-3553.3
60,SUS+PF,30013,-8401.1
60,SUS+PF,30014,-38328.2
60,SUS+PF,30015,-21217.2
60,SUS+PF,30016,-35924.4
60,SUS+PF,30017,-23495.5
60,SUS+PF,30018,-13189.9
60,SUS+PF,30019,-12316.7
60,SUS+PF,30020,-16968.9
60,SUS+PF,30021,-1497.9
60,SUS+PF,30022,-18005.2
60,SUS+PF,30023,-40814.9
60,SUS+PF,30024,-32667.2
60,SUS+PF,30025,-26280.7
60,SUS+PF,30026,-10754.7
60,SUS+PF,30027,-27770.1
60,SUS+PF,30028,-26714.0
60,SUS+PF,30029,-19641.0
60,SUS+PF,30030,-27832.6
60,SUS+PF,30031,-20641.4
60,SUS+PF,30032,-14503.6
