scheduler,seed,reward,thr_mbps,sinr_db,comp,miss,retx_drop,total_fail,depth,jain,jain_allk
SU+Rnd,10013,3124.586801597698,53.492934250116306,21.176264161610785,0.6036856598178352,0.3929252277059945,0.0,0.3929252277059945,1.0,0.7482330875386435,0.6780862355818957
PPO,10013,11480.482325274548,99.51340256372345,16.595801375335174,0.8688892001680908,0.12985011906429472,0.0,0.12985011906429472,2.1546486862872865,0.6951494150597008,0.6299791573978539
SUS+CQI,10014,9012.587413679363,82.11827897087343,9.548597745078938,0.8282310110872083,0.13039880853880523,0.03921893099453914,0.16961773953334436,3.975286968542211,0.6984583763678824,0.5893242550604009
SUS+DPF,10014,8110.776433273379,77.26140945665247,9.50933556054833,0.7986565621770582,0.14984498794350673,0.04839820874956941,0.19824319669307613,3.9827014916068353,0.6763174472876141,0.5706428461489245
SUS+PF,10014,8019.590411284582,77.34871048143988,9.420690952745886,0.7930917134592479,0.14837502126935512,0.05632125233962906,0.20469627360898418,3.984538230164225,0.683211366451227,0.5764595904432226
SUS+Rnd,10014,6653.957081701892,68.33308564779101,8.86879633873786,0.7580191333708497,0.17970362033389609,0.059838679422247236,0.23954229975614333,3.991934580975487,0.6796142139699908,0.5734244930371798
SU+CQI,10014,9257.562922133739,89.01663695904855,24.631629928442695,0.8083664751804389,0.1901605538370894,0.0,0.1901605538370894,1.0,0.5815651910750613,0.4906956299695828
SU+DPF,10014,7003.4315095997135,67.47367025459101,23.95330475871503,0.792438121223933,0.20405379068407717,0.0,0.20405379068407717,1.0,0.6590882083901572,0.5561056758291951
SU+PF,10014,6477.574712382405,71.44156075007615,24.19303001214296,0.741565094506271,0.2552552552552553,0.0,0.2552552552552553,1.0,0.649130890680427,0.54770418901161
SU+Rnd,10014,3226.2917361413965,50.17872240023916,21.684093761729603,0.6262287756925826,0.37042001787310097,0.0,0.37042001787310097,1.0,0.6987498998706747,0.589570228015882
PPO,10014,10587.085102938636,93.27198659127008,18.611947089098557,0.8586426142244566,0.1394351619103948,0.0,0.1394351619103948,1.7065681466305602,0.6681678120190387,0.5637665913910638
SUS+CQI,10015,9800.583275530164,87.17731322067199,8.755572655861101,0.846215139442231,0.11872509960159362,0.03346613545816733,0.15219123505976095,3.9382138130440434,0.7257310449301992,0.6350146643139243
SUS+DPF,10015,8713.921208103062,80.72287926776637,8.76235391709603,0.8144466534128562,0.13618290258449303,0.04721669980119284,0.18339960238568587,3.970880887187639,0.7052758487612438,0.6171163676660882
SUS+PF,10015,8701.951423280649,81.5779342298453,8.700844225588204,0.8101099622517643,0.1413096996553422,0.045954373871656,0.1872640735269982,3.970376455785771,0.7102300630663015,0.6214513051830138
SUS+Rnd,10015,7380.908848050565,73.29238857697179,8.103356436676961,0.7757855494407954,0.17344221551571098,0.04864193147523522,0.2220841469909462,3.9800508780496497,0.7007410293090627,0.6131484006454299
SU+CQI,10015,8310.960475633477,84.06508474907123,23.55590603454373,0.7806130152498868,0.2169711611052393,0.0,0.2169711611052393,1.0,0.5596780522970046,0.48971829575987913
SU+DPF,10015,6606.685822228119,63.73883894236564,22.441244613615417,0.7864518793886823,0.2094175960346964,0.0,0.2094175960346964,1.0,0.6896587221538422,0.6034513818846119
SU+PF,10015,5669.607370613006,67.20132327471589,22.751301565119256,0.7124884366327474,0.2858464384828862,0.0,0.2858464384828862,1.0,0.6789141268065664,0.5940498609557456
SU+Rnd,10015,2932.3498365693113,49.904622177748514,20.42610113459995,0.6048241659152389,0.3920198376916141,0.0,0.3920198376916141,1.0,0.7252062539065354,0.6345554721682184
PPO,10015,10973.213837509407,95.92246104264758,15.589043835506303,0.8635836474340388,0.13438677877645694,0.00014496955639315743,0.1345317483328501,2.1130894113913974,0.6974191040250384,0.6102417160219085
SUS+CQI,10016,10238.706182399672,86.03220799476071,10.481747254042656,0.8860068259385665,0.08054607508532423,0.031569965870307165,0.1121160409556314,3.8856117725473616,0.8141408401229338,0.636047531346042
SUS+DPF,10016,9871.175087436231,84.11746386654984,10.326299619162658,0.8729358595515383,0.08465148618112289,0.04119589779245611,0.125847383973579,3.9181447577155692,0.8085400999978452,0.6316719531233165
SUS+PF,10016,9947.834403900897,84.6724288809747,10.264804281618856,0.8729395604395604,0.08482142857142858,0.040521978021978024,0.1253434065934066,3.9097506046571953,0.8079439649566434,0.6312062226223775
SUS+Rnd,10016,8719.812950206007,76.42708148247625,9.767962659995247,0.8466246290801187,0.1025593471810089,0.04896142433234421,0.1515207715133531,3.9527458671400133,0.8028489307904759,0.6272257271800589
