scheduler,seed,reward,thr_mbps,comp,drop,depth
SU+CQI,10015,8325.608653894513,83.48584998056158,0.7852225791647545,0.0,1.0
SU+CQI,10016,9643.677124812071,88.60123023783012,0.8346613545816733,0.0,1.0
SU+CQI,10017,7849.430254684302,67.4715493931473,0.8803236797274276,0.0,1.0
SU+CQI,10018,7314.747038596589,78.47552044186706,0.7536684358413986,0.0,1.0
SU+CQI,10019,8603.895637614392,90.33884981795435,0.7644616662053695,0.0,1.0
SU+DPF,10000,5773.262472966525,61.345254550377,0.7531827515400411,0.0,1.0
SU+DPF,10001,6554.003870712882,62.25190043935643,0.7945794794579479,0.0,1.0
SU+DPF,10002,6495.591497530499,62.64381328155585,0.7768249320225894,0.0,1.0
SU+DPF,10003,5650.6600285595205,59.410951867045966,0.742296918767507,0.0,1.0
SU+DPF,10004,7826.681656649008,73.2647098794086,0.7971846638266346,0.0,1.0
SU+DPF,10005,8261.343450911323,70.27404701701754,0.8827914682128805,0.0,1.0
SU+DPF,10006,6486.30331143475,61.13896957771229,0.8201082055906221,0.0,1.0
SU+DPF,10007,7091.548065398849,59.85108503293321,0.8925373134328358,0.0,1.0
SU+DPF,10008,5094.080243981596,55.60007625588294,0.7344379758172862,0.0,1.0
SU+DPF,10009,7021.889336867491,68.0387341083488,0.7820587662969449,0.0,1.0
SU+DPF,10010,4497.9679518766925,46.483504461835054,0.7708095781071835,0.0,1.0
SU+DPF,10011,7797.17250974368,68.22180429076758,0.8610062893081761,0.0,1.0
SU+DPF,10012,5351.635598153121,51.905935975653286,0.8028419182948491,0.0,1.0
SU+DPF,10013,6764.965584406595,66.22774101606555,0.7777777777777778,0.0,1.0
SU+DPF,10014,7008.128933314676,68.01803886999892,0.7905392252287328,0.0,1.0
SU+DPF,10015,6539.555525344116,63.04110049912908,0.7861570247933884,0.0,1.0
SU+DPF,10016,8517.781329390944,74.7543337075509,0.854786111643967,0.0,1.0
SU+DPF,10017,7572.447329286255,62.767824449116276,0.9029126213592233,0.0,1.0
