update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
45,7195.750639725649,65.2265342915485,0.842284016132456,0.15538102313733815,0.0,0,16.64025114972616,1.0,0.9317666132293311,4711,25,22.332972294918186,3.091075078537033,1.6743951612903225,6.0,6.972,0.0,0.18976441949670875,0.9998923283983849,1.000107671601615,0.00010766000968940088,62.528932,2215,2215,1.0,4970,4971,0.99979883323275,5417,5418,0.9998154300479882,5971,5971,1.0
46,7652.609677155568,117.75311986853542,0.6415161491235875,0.35545867070024023,0.0,0,16.150778417995934,1.0,0.6876040056173254,11239,32,23.750366420700004,3.434374012545635,1.4932038834951455,5.0,28.777,8.896797153024912e-05,0.3492351939291658,0.9998368479014561,1.000163152098544,0.00016312548427878146,114.519104,843,843,1.0,3198,3199,0.9996874023132228,5240,5240,1.0,15232,15235,0.999803085001641
47,10659.984645485509,89.6831139898301,0.8922928087713641,0.10577233150596582,0.0,0,11.67321164033243,1.0,0.9375257995253644,6202,21,19.47779077179205,3.397113737900553,1.6861221539573545,5.0,7.514,0.0,0.2949295496976143,0.999912087912088,1.000087912087912,8.790436005625879e-05,88.053372,1290,1291,0.9992254066615027,3480,3480,1.0,5577,5577,1.0,12401,12402,0.9999193678438961
48,8609.392542124911,112.38556321246051,0.6815292949354519,0.31598808341608736,0.0,0,18.68020699247463,1.0,0.7558459386169591,10070,32,19.695155824966157,3.6379282190805444,1.806790033513041,7.0,25.125,0.0,0.31724511702170277,0.9998503721991546,1.000112225048631,0.00011220825852782765,108.254006,420,420,1.0,2161,2161,1.0,5513,5517,0.9992749682798623,18635,18635,1.0
49,9771.278091498902,91.6618854108857,0.8213767063607319,0.17746151611966307,0.0,0,13.42713299339122,1.0,0.8525385472421988,6886,18,23.16412768663517,3.209607031890647,1.4734794908062234,4.0,10.081,0.0,0.37910257515086465,1.0,1.0,0.0,90.510408,1793,1793,1.0,3566,3566,1.0,5493,5493,1.0,10372,10372,1.0
50,11507.060403655345,154.23729454247373,0.6750391347659029,0.3226839333997438,0.0,0,19.112161353239777,1.0,0.7254561677225213,14054,29,22.383615459080296,3.6933399344883977,1.6273848424159376,5.0,33.849,0.0002845354958031014,0.4826979247676434,0.999964770125066,1.000035229874934,3.522863383357994e-05,150.299314,293,293,1.0,1534,1534,1.0,3603,3603,1.0,22954,22955,0.9999564365062078
51,8549.990736934442,109.13049705720441,0.6900452488687783,0.3074866310160428,0.0,0,16.900640671369192,1.0,0.7249814567349829,9724,27,23.376618766035048,3.2781956999703032,1.442026825633383,4.0,22.34,0.00010282776349614396,0.35775227927466796,0.9999557208643287,1.0000442791356712,4.4277175116227586e-05,106.817636,1394,1394,1.0,3472,3472,1.0,5283,5283,1.0,12434,12435,0.9999195818254926
52,5392.915352025411,64.15556201447295,0.7096890167175984,0.2883336329318713,0.0,0,13.085358569520732,1.0,0.7968436145729126,5563,18,22.03586585233371,3.0995464696321515,2.0764944275582575,7.0,13.892,0.0,0.30824968293683286,0.9999009950002475,1.0000990049997525,9.899519873286146e-05,61.395826,1668,1668,1.0,4756,4757,0.9997897834769813,6103,6104,0.9998361730013107,7672,7672,1.0
53,7726.014762089449,76.82539705622509,0.7885256837891927,0.21064042695130086,0.0,0,15.616969188405479,1.0,0.8525915703915281,5996,23,21.16790988037635,3.12290494370293,1.6594754653130288,5.0,10.734,0.0,0.2579349946511865,0.9998457583547558,1.0001542416452442,0.00015421785842800596,74.892548,2038,2038,1.0,4561,4562,0.9997807978956598,5613,5613,1.0,7235,7237,0.9997236423932568
54,12615.398412738576,129.10756295018712,0.773919828342924,0.22344679605968984,0.0,0,13.532783224080276,1.0,0.8124184809593241,10253,21,23.14559908953826,3.5324451745786947,1.6034026465028355,5.0,18.781,0.00019502681618722574,0.48816865953051003,0.9998463547668434,1.0001536452331568,0.00015362162992549352,126.985056,703,703,1.0,2355,2355,1.0,4487,4489,0.9995544664736021,18485,18487,0.9998918158706118
55,2398.53983495149,57.37482173046533,0.5709794837855725,0.4255459960291198,0.0,0,13.52915895161344,1.0,0.6170321504093798,6044,20,18.513177206895985,2.3565146604718907,1.2193567082005217,1.0,17.184,0.0,0.3041550392596996,0.9997770511296076,1.0002229488703924,0.00022289917527305148,55.372486,4721,4721,1.0,3592,3593,0.9997216810464793,2334,2334,1.0,2806,2808,0.9992877492877493
56,7312.011023000625,86.00805804199953,0.7170117742590337,0.28177019894437677,0.0,0,12.211758925310354,1.0,0.7685984145579285,7389,26,23.680326745349042,3.04358545235949,1.6057002642506606,5.0,16.462,0.00027059937762143147,0.2813370994584813,0.9999007887295996,1.0000992112704004,9.920142850057041e-05,83.566672,1835,1837,0.9989112683723462,4414,4414,1.0,5724,5724,1.0,8184,8184,1.0
57,5791.600410171182,96.35122160896432,0.6253535882661079,0.3716081718177056,0.0,0,9.624491241157216,1.0,0.6466451696176398,9545,22,20.64169701832128,2.997880634631659,1.5711174401072205,4.0,25.935,0.0,0.4390167927716412,0.9998611432538764,1.0001388567461236,0.0001388374676045909,94.857302,1624,1624,1.0,3827,3828,0.9997387669801463,5065,5066,0.9998026056060008,11086,11087,0.9999098042752773
58,10523.733779139198,123.0607756035547,0.7198222894413461,0.27800359202193026,0.0,0,11.254096733165051,1.0,0.7301233738280309,10579,29,22.579172557788176,3.1602351708029732,1.3646749835850296,3.0,21.613,0.0,0.36618140564780133,0.9998711782892477,1.0001288217107522,0.00012880511785668284,121.813252,1419,1419,1.0,2972,2972,1.0,4429,4429,1.0,14465,14468,0.9997926458390932
59,5526.9307730891005,68.64960171768547,0.6993355481727574,0.2985049833887043,0.0,0,10.36789667137067,1.0,0.749180156419264,6020,21,20.122470383152805,2.69042372075405,1.400475059382423,3.0,12.958,0.0,0.28449846160844117,0.9999384653252108,1.0000615346747892,6.153088850603002e-05,66.943152,3406,3406,1.0,4247,4248,0.9997645951035782,3837,3837,1.0,4760,4760,1.0
60,3439.2782327335503,58.594388326328954,0.6215794942847246,0.37634222376169035,0.0,0,9.189027505123953,1.0,0.6827197277685364,5774,29,21.54111992737431,2.4903257470688613,1.4098634717191418,4.0,15.334,0.0,0.19915325737837564,0.999933532735128,1.000066467264872,6.646284726837697e-05,56.559846,3751,3751,1.0,4514,4514,1.0,3560,3560,1.0,3219,3220,0.9996894409937889
61,7880.903462896191,74.5292626506876,0.8171059709521248,0.18163887394656625,0.0,0,19.348060314694468,1.0,0.881711756512002,5577,22,23.023103130103316,2.750037055322842,1.565284178187404,5.0,8.799,0.0,0.26050568595018,0.9999332354119375,1.0000667645880625,6.676013084985647e-05,72.406326,3831,3831,1.0,4404,4404,1.0,3327,3327,1.0,3415,3416,0.9997072599531616
62,6642.733637235732,117.0387893829396,0.6153062091225686,0.38324980888473625,0.0,0,9.472774247851266,1.0,0.6459359627135033,11773,29,20.14241325093794,3.28926268641017,1.6931253451131971,5.0,33.628,8.493290300662476e-05,0.4069932845568526,0.9998814510392792,1.000079035763683,7.90263948158685e-05,114.762664,803,803,1.0,2719,2720,0.9996323529411765,4688,4689,0.999786734911495,17093,17094,0.9999414999415
63,5372.134669401971,113.06962821361164,0.5881461525509345,0.4084020878935848,0.0,0,12.570051028346098,1.0,0.6075092903951862,11878,24,21.02962864577277,2.9380258458588577,1.4818207844259947,4.0,34.833,0.0005048805116122518,0.49677914939683465,0.9999564649542882,1.0000435350457118,4.3533150494101256e-05,111.451556,1457,1457,1.0,3028,3028,1.0,4880,4881,0.9997951239500102,13604,13604,1.0
64,3323.617118249349,41.466678418731036,0.6945434603783932,0.30326295585412666,0.0,0,10.89599115524919,1.0,0.7939561846836274,3647,20,23.975481590974532,2.1708479058872006,1.9873667587840504,7.0,9.332,0.0,0.18198735303078095,0.9998469075321494,1.0001530924678506,0.00015306903413439462,39.192968,4365,4366,0.9997709573980761,4900,4901,0.9997959600081616,2721,2721,1.0,1076,1076,1.0
65,7645.592271600184,117.70211652945076,0.641324668387786,0.3562716994569572,0.0,0,13.954474605319287,1.0,0.70728314060354,11233,29,23.51749830776183,3.15922633710049,1.4898667406996113,5.0,28.794,8.901548869503294e-05,0.3959367867480309,1.0,1.0,0.0,113.84077,1764,1764,1.0,3786,3786,1.0,4728,4728,1.0,11068,11068,1.0
66,10848.161944116571,160.23766119004642,0.6484483557202408,0.349235757295044,0.0,0,15.944197903249368,1.0,0.7077612511595794,15113,32,20.689696944226895,3.720034919036798,2.016020408163265,6.0,42.255,6.616382162233691e-05,0.4732133411595728,0.9998950865535933,1.0001049134464066,0.00010490244073012098,155.96491,281,281,1.0,1328,1328,1.0,3692,3692,1.0,23291,23294,0.999871211470765
