band,world,lhs,rhs,metric,n,lhs_mean,rhs_mean,mean_difference,ci95_low,ci95_high,positive_differences,negative_differences,ties,higher_is_better,notes,source_files
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS+CQI@m=3,completion_rate,100,0.646718,0.623466,0.023252,0.02103074475367768,0.025473255246322317,97,3,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS+CQI@m=3,deadline_miss_rate,100,0.350434,0.373593,-0.023159,-0.025362411598143467,-0.02095558840185653,2,97,1,False,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS+CQI@m=3,mu_depth,100,2.758056,2.975067,-0.21701099999999998,-0.29310548033413164,-0.1409165196658683,29,71,0,,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS+CQI@m=3,jain,100,0.689447,0.701697,-0.012250000000000002,-0.014467253764580653,-0.010032746235419351,12,88,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS-RPS,reward,100,4712.739544,4284.417487,428.3220570000001,208.6016575203658,648.0424564796344,56,44,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS-RPS,throughput_mbps,100,78.866373,76.416588,2.4497850000000003,1.370240238643301,3.5293297613566996,63,37,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS-RPS,goodput_mbps,100,77.207108,75.299765,1.9073430000000007,0.9245961865438399,2.8900898134561617,58,42,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS-RPS,completion_rate,100,0.646718,0.639903,0.006814999999999995,0.0023537609438068364,0.011276239056193153,44,52,4,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS-RPS,deadline_miss_rate,100,0.350434,0.357184,-0.006749999999999998,-0.011117636671499561,-0.0023823633285004354,48,49,3,False,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS-RPS,mu_depth,100,2.758056,2.455991,0.30206500000000003,0.2630496382187418,0.3410803617812583,96,4,0,,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099_extended_baselines,V60max,narrow,SUS-RPS,jain,100,0.689447,0.705693,-0.016246000000000003,-0.01869635869853001,-0.013795641301469997,2,98,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_V60max.csv"", ""evidence/ood_policy_narrow_g0.csv""]"
historical_ood_30000_30099,CSI02,narrow,base,reward,100,3848.957997,3840.569,8.388996999999991,-16.377112963194442,33.15510696319442,62,38,0,True,"Base reward rounded to0.1; separate evaluation jobs, fixed-policy contrast.","[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,CSI02,base,SU+CQI,reward,100,3840.569,1334.048,2506.521,2066.529635421604,2946.5123645783965,98,2,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,CSI02,base,SU+PF,reward,100,3840.569,-2382.516,6223.085,5333.042936469461,7113.127063530539,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,CSI02,base,SU+Rnd,reward,100,3840.569,-4900.671,8741.24,7815.082658917155,9667.397341082844,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,CSI02,base,SUS+CQI,reward,100,3840.569,3323.752,516.817,465.4676326143056,568.1663673856943,97,3,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,CSI02,base,SUS+PF,reward,100,3840.569,223.41500000000002,3617.154,3010.7748192935273,4223.533180706472,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,CSI02,base,SUS+Rnd,reward,100,3840.569,-306.692,4147.261,3594.179731577007,4700.3422684229945,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,base,SUS+CQI-Feasible,reward,100,3840.569,3752.149382,88.41961799999999,46.48949872522903,130.34973727477094,70,30,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_newbaselines_CSI02.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,base,SUS+CQI@m=3,reward,100,3840.569,3488.098969,352.470031,308.60095738448103,396.339104615519,98,2,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_newbaselines_CSI02.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,base,SUS-RPS,reward,100,3840.569,3265.678736,574.890264,297.0519568055022,852.7285711944978,49,51,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_newbaselines_CSI02.csv""]"
historical_ood_30000_30099,CSI02,narrow,SU+CQI,reward,100,3848.957997,1334.048,2514.909997,2080.9940655428804,2948.82592845712,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,CSI02,narrow,SU+PF,reward,100,3848.957997,-2382.516,6231.473997,5347.434461317084,7115.513532682916,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,CSI02,narrow,SU+Rnd,reward,100,3848.957997,-4900.671,8749.628997,7829.555431113098,9669.702562886901,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,CSI02,narrow,SUS+CQI,reward,100,3848.957997,3323.752,525.205997,469.5340597268882,580.8779342731118,94,6,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,CSI02,narrow,SUS+PF,reward,100,3848.957997,223.41500000000002,3625.542997,3023.3038924993716,4227.782101500628,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,CSI02,narrow,SUS+Rnd,reward,100,3848.957997,-306.692,4155.6499969999995,3607.427306342278,4703.872687657721,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI-Feasible,reward,100,3848.957997,3752.149382,96.80861499999999,43.10362502277185,150.5136049772281,76,24,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI-Feasible,throughput_mbps,100,75.744574,75.521992,0.22258199999999967,-0.032129941497177184,0.4772939414971765,60,40,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI-Feasible,goodput_mbps,100,73.501509,73.40748,0.09402899999999939,-0.12564605359434225,0.31370405359434106,62,38,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI-Feasible,completion_rate,100,0.615891,0.613673,0.002218000000000003,0.0003695712742527678,0.004066428725747238,66,34,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI-Feasible,deadline_miss_rate,100,0.377218,0.37886000000000003,-0.0016420000000000052,-0.0035580520805124378,0.00027405208051242756,38,61,1,False,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI-Feasible,mu_depth,100,2.825232,3.452828,-0.627596,-0.6698392323949609,-0.5853527676050392,0,99,1,,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI-Feasible,jain,100,0.672498,0.679325,-0.006826999999999999,-0.011189571483433743,-0.0024644285165662553,28,72,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI@m=3,reward,100,3848.957997,3488.098969,360.85902799999997,311.4169623882352,410.3010936117647,95,5,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI@m=3,throughput_mbps,100,75.744574,76.123245,-0.37867100000000065,-0.5867130006681893,-0.17062899933181197,38,62,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI@m=3,goodput_mbps,100,73.501509,71.694935,1.8065740000000001,1.5981099020017002,2.0150380979983,97,3,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI@m=3,completion_rate,100,0.615891,0.59771,0.01818100000000001,0.01637050559445544,0.01999149440554458,97,3,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI@m=3,deadline_miss_rate,100,0.377218,0.394777,-0.017559,-0.019264151521104667,-0.015853848478895337,3,97,0,False,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI@m=3,mu_depth,100,2.825232,2.984227,-0.158995,-0.23748536476215606,-0.08050463523784393,34,66,0,,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS+CQI@m=3,jain,100,0.672498,0.684804,-0.012305999999999997,-0.014277279004406285,-0.01033472099559371,7,92,1,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS-RPS,reward,100,3848.957997,3265.678736,583.279261,303.94648844301497,862.6120335569851,58,42,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS-RPS,throughput_mbps,100,75.744574,72.518867,3.225707,1.9152849312790088,4.5361290687209905,67,33,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS-RPS,goodput_mbps,100,73.501509,71.053503,2.448005999999999,1.2217141684948185,3.6742978315051795,53,47,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS-RPS,completion_rate,100,0.615891,0.606644,0.009247000000000005,0.003529490302082816,0.014964509697917194,38,60,2,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS-RPS,deadline_miss_rate,100,0.377218,0.386176,-0.008958,-0.014656283828196847,-0.0032597161718031535,60,38,2,False,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS-RPS,mu_depth,100,2.825232,2.546709,0.27852299999999997,0.23370228306192992,0.32334371693807,94,6,0,,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,CSI02,narrow,SUS-RPS,jain,100,0.672498,0.687644,-0.01514599999999999,-0.017611611071467626,-0.012680388928532352,2,98,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_CSI02.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,D26,base,SU+CQI,reward,100,4745.834,2191.155,2554.679,2114.4979040396456,2994.8600959603546,99,1,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,D26,base,SU+PF,reward,100,4745.834,-653.625,5399.459,4584.584469898542,6214.333530101458,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,D26,base,SU+Rnd,reward,100,4745.834,-3855.298,8601.132,7659.068740617492,9543.195259382508,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,D26,base,SUS+CQI,reward,100,4745.834,3906.8650000000002,838.9689999999999,771.0681455286133,906.8698544713866,99,1,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,D26,base,SUS+PF,reward,100,4745.834,1331.261,3414.573,2893.2142177902656,3935.931782209734,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,D26,base,SUS+Rnd,reward,100,4745.834,596.395,4149.439,3603.8648919789816,4695.013108021019,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099_extended_baselines,D26,base,SUS+CQI-Feasible,reward,100,4745.834,4104.012079,641.821921,541.7384899492907,741.9053520507092,88,12,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_newbaselines_D26.csv""]"
historical_ood_30000_30099_extended_baselines,D26,base,SUS+CQI@m=3,reward,100,4745.834,4123.781797,622.052203,570.6364233948606,673.4679826051394,99,1,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_newbaselines_D26.csv""]"
historical_ood_30000_30099_extended_baselines,D26,base,SUS-RPS,reward,100,4745.834,4259.850346,485.983654,347.38719853910493,624.5801094608951,82,18,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_newbaselines_D26.csv""]"
historical_ood_30000_30099,STORM2,narrow,base,reward,100,1076.324466,1163.218,-86.89353400000002,-123.3070917537191,-50.47997624628092,28,72,0,True,"Base reward rounded to0.1; separate evaluation jobs, fixed-policy contrast.","[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,STORM2,base,SU+CQI,reward,100,1163.218,-4594.022,5757.24,5227.520056668263,6286.959943331736,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,STORM2,base,SU+PF,reward,100,1163.218,-12447.227,13610.445,12764.862807759817,14456.027192240183,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,STORM2,base,SU+Rnd,reward,100,1163.218,-14775.567,15938.785,15105.03389090758,16772.53610909242,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,STORM2,base,SUS+CQI,reward,100,1163.218,631.33,531.888,449.0590202302451,614.716979769755,93,7,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,STORM2,base,SUS+PF,reward,100,1163.218,-8066.294,9229.512,8339.826059286226,10119.197940713775,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099,STORM2,base,SUS+Rnd,reward,100,1163.218,-7419.991,8583.209,7840.636910930175,9325.781089069827,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,base,SUS+CQI-Feasible,reward,100,1163.218,1110.903751,52.31424900000004,-17.378581161769382,122.00707916176947,60,40,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_newbaselines_STORM2.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,base,SUS+CQI@m=3,reward,100,1163.218,549.787687,613.430313,524.0048589202885,702.8557670797114,92,8,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_newbaselines_STORM2.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,base,SUS-RPS,reward,100,1163.218,-1239.62131,2402.83931,1852.7449327546374,2952.9336872453623,81,19,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_newbaselines_STORM2.csv""]"
historical_ood_30000_30099,STORM2,narrow,SU+CQI,reward,100,1076.324466,-4594.022,5670.346466,5143.0760196089095,6197.61691239109,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,STORM2,narrow,SU+PF,reward,100,1076.324466,-12447.227,13523.551466,12681.42106063958,14365.68187136042,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,STORM2,narrow,SU+Rnd,reward,100,1076.324466,-14775.567,15851.891466,15020.462494462248,16683.32043753775,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,STORM2,narrow,SUS+CQI,reward,100,1076.324466,631.33,444.99446600000005,356.1636575295927,533.8252744704074,85,15,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,STORM2,narrow,SUS+PF,reward,100,1076.324466,-8066.294,9142.618466,8256.70326549641,10028.53366650359,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099,STORM2,narrow,SUS+Rnd,reward,100,1076.324466,-7419.991,8496.315466,7755.323850501346,9237.307081498653,100,0,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/OOD/results/ood_all_n100.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI-Feasible,reward,100,1076.324466,1110.903751,-34.57928499999997,-116.87129607751964,47.712726077519704,49,51,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI-Feasible,throughput_mbps,100,105.101438,105.698053,-0.5966149999999992,-0.9172597792519868,-0.27597022074801175,35,65,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI-Feasible,goodput_mbps,100,101.908554,102.069495,-0.1609410000000007,-0.5196592313796057,0.19777723137960432,51,49,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI-Feasible,completion_rate,100,0.501783,0.503776,-0.0019930000000000013,-0.003788124666018587,-0.00019787533398141557,44,55,1,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI-Feasible,deadline_miss_rate,100,0.492508,0.490016,0.0024920000000000016,0.0007442370787836103,0.0042397629212163924,61,39,0,False,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI-Feasible,mu_depth,100,3.157676,3.666191,-0.5085149999999999,-0.5490252456459142,-0.46800475435408573,2,98,0,,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI-Feasible,jain,100,0.56117,0.583824,-0.022654000000000004,-0.02571925848259787,-0.01958874151740214,6,94,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI@m=3,reward,100,1076.324466,549.787687,526.536779,431.57142167484415,621.5021363251559,87,13,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI@m=3,throughput_mbps,100,105.101438,104.979845,0.12159299999999959,-0.26330566315738935,0.5064916631573885,55,45,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI@m=3,goodput_mbps,100,101.908554,99.190356,2.7181979999999997,2.3381188204875127,3.0982771795124866,91,9,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI@m=3,completion_rate,100,0.501783,0.488064,0.013718999999999997,0.01194939079599272,0.015488609204007273,91,9,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI@m=3,deadline_miss_rate,100,0.492508,0.506432,-0.013923999999999995,-0.015663955463422728,-0.012184044536577262,6,94,0,False,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI@m=3,mu_depth,100,3.157676,2.996692,0.16098400000000002,0.08687874148433407,0.23508925851566598,67,33,0,,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS+CQI@m=3,jain,100,0.56117,0.573332,-0.012162000000000001,-0.01454363612945748,-0.009780363870542522,14,86,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS-RPS,reward,100,1076.324466,-1239.62131,2315.945776,1762.6914552027793,2869.200096797221,77,23,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
historical_ood_30000_30099_extended_baselines,STORM2,narrow,SUS-RPS,throughput_mbps,100,105.101438,93.334966,11.766472,9.319205241015576,14.213738758984425,90,10,0,True,Historical same-world episodes; source precision/thread settings differ across jobs.,"[""evidence/ood_newbaselines_STORM2.csv"", ""evidence/ood_policy_narrow_g1.csv""]"
