seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
10002,SUS+Rnd,2046.9657,67.4578,54.7693,7.1479,0.5182,0.4785,0.0,3.999,0.7734
10003,PPO,3439.5824,94.2261,91.3836,10.03,0.5557,0.4408,0.0,3.2582,0.6107
10003,SU+CQI,-26.0697,81.4144,78.7602,22.3327,0.4743,0.5219,0.0,1.0,0.5323
10003,SU+DPF,-5035.6854,62.5747,53.4123,21.5283,0.3259,0.6677,0.0,1.0,0.6712
10003,SU+PF,-5041.3022,66.6289,54.6759,21.8443,0.3381,0.6566,0.0,1.0,0.6618
10003,SU+Rnd,-9883.026,49.8412,34.4452,19.8463,0.2188,0.775,0.0,1.0,0.6899
10003,SUS+CQI,2654.003,94.6985,87.1939,9.0701,0.5281,0.468,0.0001,4.0,0.6374
10003,SUS+DPF,-2431.462,77.1152,63.986,8.7676,0.3903,0.6039,0.0,4.0,0.6627
10003,SUS+PF,-2249.712,79.3782,65.3754,8.933,0.4005,0.5941,0.0,4.0,0.6583
10003,SUS+Rnd,-3730.5151,74.6364,58.9322,8.5567,0.3618,0.6328,0.0001,3.9992,0.6073
10004,PPO,6460.3388,122.5968,118.3779,12.8769,0.5996,0.3967,0.0,3.6174,0.6617
10004,SU+CQI,42.5493,97.7642,95.2634,26.5826,0.4779,0.5181,0.0,1.0,0.5173
10004,SU+DPF,-5102.1957,78.5369,66.9418,25.3273,0.3427,0.6504,0.0,1.0,0.744
10004,SU+PF,-5270.6392,82.7991,68.3243,25.7927,0.3535,0.6407,0.0,1.0,0.7311
10004,SU+Rnd,-10616.1437,64.5603,46.7773,23.7821,0.2434,0.7504,0.0,1.0,0.7727
10004,SUS+CQI,5813.4969,123.8019,115.381,12.664,0.5802,0.4161,0.0,4.0,0.6776
10004,SUS+DPF,442.7083,106.7461,88.5392,12.3108,0.4515,0.5428,0.0,4.0,0.7416
10004,SUS+PF,896.6465,110.2905,91.5911,12.4624,0.4687,0.5262,0.0,4.0,0.7348
10004,SUS+Rnd,-2223.5126,99.9524,78.6522,12.0396,0.4022,0.5925,0.0,4.0,0.681
10005,PPO,4741.9441,43.0716,41.9963,14.8702,0.8389,0.1582,0.0,2.2745,0.8899
10005,SU+CQI,4592.4292,43.1138,41.4559,24.1129,0.8237,0.1741,0.0,1.0,0.8848
10005,SU+DPF,4319.1871,42.3988,40.0806,24.1287,0.798,0.1991,0.0,1.0,0.8897
10005,SU+PF,4287.8539,42.3732,40.0301,24.1231,0.7968,0.2004,0.0,1.0,0.8894
10005,SU+Rnd,3404.0652,39.8768,35.5763,24.0716,0.7137,0.2831,0.0,1.0,0.8742
10005,SUS+CQI,4150.4086,42.1158,39.3265,7.6018,0.7834,0.2137,0.0,3.8178,0.8792
10005,SUS+DPF,4058.2627,41.8422,38.8833,7.5915,0.7755,0.2216,0.0,3.8336,0.8775
10005,SUS+PF,4058.283,41.8351,38.9131,7.6066,0.7758,0.2213,0.0,3.8294,0.8775
10005,SUS+Rnd,3879.235,41.3097,38.0433,7.45,0.7594,0.2378,0.0,3.8723,0.871
10006,PPO,3739.3833,51.2117,49.5162,11.2745,0.6689,0.3289,0.0002,2.3219,0.7345
10006,SU+CQI,3630.7493,51.8082,49.2503,17.8241,0.6587,0.3392,0.0,1.0,0.7346
10006,SU+DPF,2716.2104,49.246,45.1286,17.7808,0.6041,0.3937,0.0,1.0,0.7144
10006,SU+PF,2747.0302,49.296,45.4337,17.7854,0.6084,0.3893,0.0002,1.0,0.7142
10006,SU+Rnd,493.4031,41.426,35.0773,17.0358,0.4773,0.5182,0.0002,1.0,0.6978
10006,SUS+CQI,2928.6626,50.1494,45.966,6.4461,0.6171,0.3809,0.0,3.9697,0.7183
10006,SUS+DPF,2500.2682,48.6605,44.3663,6.4295,0.5937,0.4042,0.0,3.9813,0.6984
10006,SUS+PF,2505.8004,48.6773,44.4538,6.4165,0.5948,0.4033,0.0,3.9803,0.6982
10006,SUS+Rnd,2267.0289,47.5834,43.4508,6.5041,0.5813,0.4165,0.0,3.9843,0.6809
10007,PPO,6681.6952,81.014,79.1168,7.5127,0.7026,0.2949,0.0,3.1433,0.7556
10007,SU+CQI,3819.5449,70.3441,67.8516,18.6653,0.6037,0.3934,0.0,1.0,0.6912
10007,SU+DPF,1681.2037,62.7363,56.2401,18.624,0.5062,0.4884,0.0,1.0,0.774
10007,SU+PF,1727.9652,64.6332,57.4441,18.5866,0.5185,0.4774,0.0,1.0,0.7694
10007,SU+Rnd,-2676.0397,49.4471,38.1241,17.0417,0.3533,0.6414,0.0,1.0,0.7917
10007,SUS+CQI,6048.1551,80.0953,76.1175,6.8229,0.6756,0.3216,0.0,3.9632,0.7644
10007,SUS+DPF,3332.3116,71.5645,63.1184,6.7891,0.5666,0.4291,0.0,3.9965,0.7862
10007,SUS+PF,3395.3336,72.4208,63.5451,6.7799,0.5712,0.4251,0.0,3.9954,0.786
10007,SUS+Rnd,2212.9445,67.9158,58.1744,6.5024,0.5263,0.4689,0.0,3.9978,0.7613
10008,PPO,3183.3763,70.28,68.1969,11.7693,0.5811,0.4163,0.0,2.6158,0.631
10008,SU+CQI,1817.8935,66.0686,63.3427,21.0517,0.534,0.463,0.0,1.0,0.5906
10008,SU+DPF,-1066.2318,55.811,49.1306,20.9041,0.4188,0.5761,0.0,1.0,0.6227
10008,SU+PF,-1198.663,57.1736,49.555,20.9557,0.4227,0.5728,0.0,1.0,0.6241
10008,SU+Rnd,-5497.1951,42.0964,31.55,19.4521,0.2741,0.7205,0.0,1.0,0.6383
10008,SUS+CQI,2447.5319,70.5114,64.7033,9.6044,0.5471,0.4497,0.0001,3.9439,0.6407
10008,SUS+DPF,-470.0732,60.4404,51.5939,9.5189,0.4397,0.5557,0.0,3.9917,0.6261
10008,SUS+PF,-502.3631,61.0717,51.8655,9.5189,0.442,0.5536,0.0,3.9943,0.6269
10008,SUS+Rnd,-1137.2541,58.8897,49.1468,9.6433,0.4183,0.5769,0.0,3.928,0.594
10009,PPO,6593.7228,117.2996,113.4356,12.3127,0.6102,0.3869,0.0,3.5126,0.6718
10009,SU+CQI,-17.3187,91.6716,89.3364,25.4795,0.4759,0.5208,0.0,1.0,0.5192
10009,SU+DPF,-5140.2877,72.1497,61.8699,24.4515,0.3356,0.6582,0.0,1.0,0.7165
10009,SU+PF,-5258.4779,76.8182,63.4035,24.9605,0.3465,0.6482,0.0,1.0,0.705
10009,SU+Rnd,-10618.0435,57.6907,41.5288,22.6492,0.2313,0.763,0.0,1.0,0.7419
10009,SUS+CQI,6140.2532,118.2302,111.5803,11.9492,0.5962,0.4013,0.0,4.0,0.6828
10009,SUS+DPF,-471.8391,95.7714,80.55,11.9892,0.4356,0.5593,0.0,4.0,0.7117
10009,SUS+PF,-153.6683,99.06,83.1639,12.0525,0.4497,0.5462,0.0,4.0,0.7057
10009,SUS+Rnd,-2126.1132,92.206,74.2364,11.6757,0.4044,0.5909,0.0,4.0,0.664
10010,PPO,1308.79,59.8395,57.9821,11.043,0.5202,0.4763,0.0,2.2413,0.5745
