world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
P055,SUS+CQI-Feasible,30053,3086.5326,100.365,98.4727,0.5446,0.4511,3.5746,0.6115
P055,SUS+CQI@m=3,30053,2283.3241,100.2431,94.257,0.5193,0.4763,2.9996,0.6056
P055,SUS-RPS,30054,-1856.7505,99.2701,98.5843,0.4457,0.5491,2.6547,0.5545
P055,SUS+CQI-Feasible,30054,1088.6191,113.977,111.8027,0.4984,0.4977,3.661,0.5492
P055,SUS+CQI@m=3,30054,297.8564,112.8906,107.6011,0.4802,0.516,3.0,0.5419
P055,SUS-RPS,30055,-3060.6043,101.8055,101.3563,0.4256,0.5688,2.7889,0.6201
P055,SUS+CQI-Feasible,30055,2277.0643,128.5345,124.3226,0.5116,0.4848,3.8024,0.583
P055,SUS+CQI@m=3,30055,1130.1374,125.4977,119.8337,0.4905,0.5059,3.0,0.5609
P055,SUS-RPS,30056,1416.7749,103.6965,103.2446,0.503,0.4926,2.8726,0.696
P055,SUS+CQI-Feasible,30056,4917.2768,123.0629,118.7724,0.5656,0.4313,3.8831,0.6638
P055,SUS+CQI@m=3,30056,4040.1082,121.1271,114.9596,0.5455,0.4514,3.0,0.6429
P055,SUS-RPS,30057,7874.8738,106.6688,105.5385,0.6733,0.3247,2.8559,0.7236
P055,SUS+CQI-Feasible,30057,8139.869,108.1452,106.8046,0.6789,0.3189,3.5888,0.735
P055,SUS+CQI@m=3,30057,7532.2043,107.8516,103.4643,0.6562,0.3415,2.9978,0.7318
P055,SUS-RPS,30058,-3219.0387,106.0989,105.5777,0.4248,0.5706,2.6926,0.5747
P055,SUS+CQI-Feasible,30058,2213.9052,131.7726,129.2507,0.5123,0.4846,3.7195,0.5593
P055,SUS+CQI@m=3,30058,1200.1693,128.8098,124.724,0.4942,0.5027,3.0,0.5456
P055,SUS-RPS,30059,-2382.5482,104.1096,103.365,0.4363,0.5589,2.7063,0.5419
P055,SUS+CQI-Feasible,30059,1470.8125,121.4322,119.9056,0.5033,0.4936,3.6034,0.5349
P055,SUS+CQI@m=3,30059,560.556,119.6238,115.7329,0.4845,0.5123,3.0,0.5289
P055,SUS-RPS,30060,2487.8366,94.8848,93.9897,0.5349,0.461,2.4332,0.552
P055,SUS+CQI-Feasible,30060,2281.6234,93.592,93.5207,0.5324,0.4636,3.4119,0.547
P055,SUS+CQI@m=3,30060,1816.8289,92.9119,90.9277,0.5176,0.4781,2.9333,0.5499
P055,SUS-RPS,30061,2762.0609,116.2246,115.5226,0.5269,0.4689,2.8381,0.5749
P055,SUS+CQI-Feasible,30061,3799.6527,121.0175,120.5361,0.5483,0.4486,3.4093,0.5809
P055,SUS+CQI@m=3,30061,2556.4194,118.4929,114.2846,0.5207,0.4758,2.9986,0.573
P055,SUS-RPS,30062,6537.115,97.3198,95.9496,0.6502,0.348,2.6409,0.6961
P055,SUS+CQI-Feasible,30062,6470.1078,96.7548,96.0815,0.6502,0.3478,3.3548,0.6933
P055,SUS+CQI@m=3,30062,5659.3079,96.3017,91.6148,0.6188,0.3789,2.9858,0.7003
P055,SUS-RPS,30063,-1336.7265,109.9538,109.3028,0.4528,0.5416,2.4986,0.6025
P055,SUS+CQI-Feasible,30063,4767.0436,138.7202,135.8461,0.5535,0.443,3.7121,0.596
P055,SUS+CQI@m=3,30063,3856.3288,136.5829,131.7554,0.5355,0.4611,3.0,0.5818
P055,SUS-RPS,30064,6694.2525,94.462,91.7126,0.6625,0.3343,2.5131,0.7076
P055,SUS+CQI-Feasible,30064,6028.8536,90.2814,90.0658,0.6505,0.3465,2.9516,0.6568
P055,SUS+CQI@m=3,30064,5908.2427,92.5374,88.5961,0.6378,0.3591,2.9812,0.6863
P055,SUS-RPS,30065,5830.3957,98.737,97.003,0.6224,0.3741,2.5667,0.67
P055,SUS+CQI-Feasible,30065,5616.3492,97.3585,96.7644,0.6198,0.377,3.2856,0.6639
P055,SUS+CQI@m=3,30065,4946.112,97.3723,92.7691,0.5943,0.4021,2.9973,0.666
P055,SUS-RPS,30066,-4533.5115,113.7738,113.2332,0.4115,0.5827,2.5216,0.5802
P055,SUS+CQI-Feasible,30066,2515.3616,147.2777,143.8821,0.5126,0.4835,3.8744,0.5652
P055,SUS+CQI@m=3,30066,1369.7579,144.0451,138.7295,0.4942,0.5018,3.0,0.5472
P055,SUS-RPS,30067,3631.5685,90.0138,89.3637,0.5693,0.4282,2.6846,0.6331
P055,SUS+CQI-Feasible,30067,3911.5828,92.4366,90.8557,0.5743,0.4231,3.5438,0.6388
P055,SUS+CQI@m=3,30067,3254.8506,92.6566,86.9627,0.5489,0.4483,3.0,0.6359
P055,SUS-RPS,30068,857.1515,101.3073,100.7058,0.4929,0.5022,2.8484,0.6419
P055,SUS+CQI-Feasible,30068,3038.4783,115.154,110.2895,0.5311,0.4654,3.8661,0.6282
P055,SUS+CQI@m=3,30068,2807.804,115.7819,109.1818,0.5232,0.4735,3.0,0.6105
P055,SUS-RPS,30069,-4437.9781,100.9739,100.295,0.4063,0.5881,2.378,0.6214
P055,SUS+CQI-Feasible,30069,2615.3644,136.5423,131.2109,0.5143,0.4822,3.8903,0.5853
P055,SUS+CQI@m=3,30069,1752.3312,133.7943,127.8111,0.4994,0.497,3.0,0.5645
P055,SUS-RPS,30070,-2479.3344,92.8384,92.3699,0.4336,0.5607,2.7916,0.6302
P055,SUS+CQI-Feasible,30070,1397.1754,113.7272,109.4681,0.5004,0.4963,3.8945,0.5914
