world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
STORM2,SUS+CQI@m=3,30055,-1367.197,115.5789,109.11,0.448,0.5471,3.0,0.5379
STORM2,SUS-RPS,30056,-1013.2236,95.1022,93.1149,0.4559,0.5391,2.9414,0.6617
STORM2,SUS+CQI-Feasible,30056,2843.7613,115.6485,110.0805,0.5245,0.4696,3.9131,0.6429
STORM2,SUS+CQI@m=3,30056,2391.1036,114.7586,108.3546,0.5138,0.4815,3.0,0.6236
STORM2,SUS-RPS,30057,5143.577,96.1484,94.1393,0.6016,0.3908,2.9106,0.6916
STORM2,SUS+CQI-Feasible,30057,5179.6028,97.5943,94.3801,0.5989,0.3915,3.6493,0.703
STORM2,SUS+CQI@m=3,30057,4654.9903,97.0818,91.3446,0.5786,0.4141,2.9993,0.6971
STORM2,SUS-RPS,30058,-5897.8533,96.3595,94.8128,0.3804,0.6146,2.8297,0.5527
STORM2,SUS+CQI-Feasible,30058,52.2458,123.5186,120.277,0.4767,0.5185,3.8483,0.5399
STORM2,SUS+CQI@m=3,30058,-760.1255,121.0464,116.3864,0.4617,0.5346,3.0,0.5243
STORM2,SUS-RPS,30059,-4847.3538,94.6093,93.0757,0.3942,0.5999,2.8435,0.5243
STORM2,SUS+CQI-Feasible,30059,-1394.5382,110.3325,107.7236,0.4532,0.54,3.6422,0.5228
STORM2,SUS+CQI@m=3,30059,-2076.2427,109.1923,104.2272,0.4378,0.5569,2.9995,0.5122
STORM2,SUS-RPS,30060,1214.5139,89.6793,88.4658,0.5045,0.4899,2.5943,0.5415
STORM2,SUS+CQI-Feasible,30060,1029.6299,88.9311,88.2227,0.5026,0.492,3.3996,0.538
STORM2,SUS+CQI@m=3,30060,435.3813,87.7457,84.908,0.4842,0.5068,2.9449,0.5359
STORM2,SUS-RPS,30061,1215.7521,110.3101,109.1065,0.4984,0.4964,3.1102,0.5599
STORM2,SUS+CQI-Feasible,30061,2098.4924,114.8206,113.0729,0.5156,0.4788,3.4464,0.5682
STORM2,SUS+CQI@m=3,30061,984.9596,112.6391,107.3938,0.49,0.5047,2.9982,0.5573
STORM2,SUS-RPS,30062,4889.8053,90.8422,88.9561,0.6042,0.3903,2.6848,0.6734
STORM2,SUS+CQI-Feasible,30062,4717.2795,90.2225,88.486,0.6008,0.3929,3.2973,0.675
STORM2,SUS+CQI@m=3,30062,4093.5605,90.2,84.9113,0.5748,0.419,2.9878,0.6748
STORM2,SUS-RPS,30063,-2832.852,104.9328,103.1704,0.4267,0.5673,2.7075,0.5733
STORM2,SUS+CQI-Feasible,30063,2525.8104,130.4005,126.4584,0.5157,0.4778,3.7463,0.5726
