seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
10017,SU+PF,3482.6301,64.6073,58.5402,28.4606,0.5971,0.3995,0.0,1.0,0.7951
10017,SU+Rnd,-198.7234,52.1152,41.9419,27.7896,0.436,0.5591,0.0,1.0,0.7996
10017,SUS+CQI,5234.391,71.4267,65.564,7.8601,0.6662,0.3311,0.0,3.9714,0.801
10017,SUS+DPF,4119.8205,68.428,59.8523,7.8753,0.6126,0.3838,0.0,3.9886,0.82
10017,SUS+PF,4156.2661,68.5563,60.2774,7.9018,0.6169,0.3798,0.0,3.9877,0.8199
10017,SUS+Rnd,2926.517,64.4941,55.0452,8.3266,0.5645,0.432,0.0,3.9957,0.7826
10018,PPO,3888.3442,86.9146,85.2934,12.3922,0.5793,0.4172,0.0,2.9051,0.613
10018,SU+CQI,1105.8127,76.6183,74.7313,26.6018,0.5059,0.4907,0.0,1.0,0.5522
10018,SU+DPF,-3512.0502,61.0448,51.2976,26.5184,0.3524,0.6416,0.0001,1.0,0.6775
10018,SU+PF,-3821.1799,63.88,51.0413,26.546,0.3543,0.6412,0.0,1.0,0.6742
10018,SU+Rnd,-8347.2746,47.5252,32.4688,24.7269,0.2295,0.7645,0.0,1.0,0.6981
10018,SUS+CQI,3560.9737,88.4468,83.2562,11.0789,0.5629,0.4339,0.0,3.9991,0.6379
10018,SUS+DPF,-1804.501,71.2461,57.7864,11.1923,0.3972,0.5973,0.0,3.9999,0.6804
10018,SUS+PF,-1914.1515,72.7921,58.0682,11.3146,0.4004,0.5952,0.0,3.9999,0.6791
10018,SUS+Rnd,-3281.0459,67.1615,52.2045,11.4327,0.363,0.6318,0.0,3.9982,0.6305
10019,PPO,6218.4007,80.5788,79.0972,10.9896,0.6835,0.3134,0.0,2.9895,0.7335
10019,SU+CQI,4137.1643,73.4076,71.0264,30.0791,0.6115,0.3854,0.0,1.0,0.6892
10019,SU+DPF,1711.1832,65.4896,57.9895,30.104,0.5052,0.4902,0.0,1.0,0.7422
10019,SU+PF,1607.6454,66.8922,58.6682,30.0954,0.513,0.4836,0.0,1.0,0.7443
10019,SU+Rnd,-3328.919,50.2751,37.2447,28.556,0.332,0.6623,0.0001,1.0,0.7657
10019,SUS+CQI,5910.8603,81.3699,77.402,8.9386,0.6662,0.3307,0.0,3.9952,0.7446
10019,SUS+DPF,3112.2445,73.3237,63.7796,9.0357,0.5557,0.4406,0.0,3.9989,0.7661
10019,SUS+PF,3072.9678,73.6241,64.038,9.0695,0.5581,0.4381,0.0,3.9989,0.7661
10019,SUS+Rnd,1443.2214,68.3545,56.2802,9.1052,0.4964,0.4993,0.0,3.9992,0.7306
