world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
K60,SUS-RPS,30084,1828.1802,97.3335,96.8715,0.5105,0.4852,2.4416,0.6284
K60,SUS+CQI-Feasible,30084,4935.3163,117.2828,111.1393,0.5705,0.4272,3.9559,0.6519
K60,SUS+CQI@m=3,30084,4369.6729,115.7654,108.7492,0.5569,0.4407,3.0,0.6364
K60,SUS-RPS,30085,-14141.7387,116.681,114.5923,0.3198,0.674,2.0227,0.498
K60,SUS+CQI-Feasible,30085,-2440.5026,170.2944,165.0278,0.4513,0.545,3.9723,0.4993
K60,SUS+CQI@m=3,30085,-5190.8811,159.2918,154.1981,0.4217,0.5743,3.0,0.4676
K60,SUS-RPS,30086,-17266.7996,116.564,114.1974,0.2992,0.6949,2.1081,0.4781
K60,SUS+CQI-Feasible,30086,-5776.258,169.9438,163.2181,0.4188,0.577,3.9607,0.4697
K60,SUS+CQI@m=3,30086,-8310.1166,159.4311,153.7199,0.3943,0.6016,3.0,0.4372
K60,SUS-RPS,30087,-27147.517,115.3444,111.9306,0.2462,0.7474,1.8176,0.4366
K60,SUS+CQI-Feasible,30087,-13189.0736,178.7505,171.1881,0.3675,0.6277,3.9805,0.4189
K60,SUS+CQI@m=3,30087,-16440.4809,165.481,159.2001,0.341,0.654,3.0,0.3816
K60,SUS-RPS,30088,-5266.3451,116.8172,116.2605,0.4029,0.5899,2.2568,0.5352
K60,SUS+CQI-Feasible,30088,1608.8136,152.9684,145.7662,0.4952,0.5003,3.9484,0.5629
K60,SUS+CQI@m=3,30088,262.5176,147.9902,140.5587,0.4766,0.5187,2.9965,0.539
K60,SUS-RPS,30089,-14843.8652,113.8546,112.3232,0.3142,0.6797,2.1028,0.4909
K60,SUS+CQI-Feasible,30089,-4006.2485,165.599,158.921,0.4334,0.5625,3.9764,0.4838
K60,SUS+CQI@m=3,30089,-6266.1037,156.3039,150.5591,0.4099,0.5861,3.0,0.4516
K60,SUS-RPS,30090,4717.4542,91.7172,91.1944,0.5926,0.4034,2.4733,0.6784
K60,SUS+CQI-Feasible,30090,5808.2433,101.5782,96.6697,0.6155,0.3819,3.8292,0.6978
K60,SUS+CQI@m=3,30090,5598.2572,101.6571,95.4475,0.6068,0.3906,2.9999,0.6914
K60,SUS-RPS,30091,4640.1364,87.3218,86.6394,0.601,0.3944,2.3716,0.6541
K60,SUS+CQI-Feasible,30091,5259.3342,92.7682,89.5113,0.6151,0.3811,3.6933,0.6766
K60,SUS+CQI@m=3,30091,5042.3596,93.3244,88.0978,0.6042,0.3919,2.9998,0.675
K60,SUS-RPS,30092,-24772.1861,121.3902,119.8784,0.2645,0.7294,1.8354,0.4648
K60,SUS+CQI-Feasible,30092,-11393.2495,184.7138,175.1245,0.3808,0.6149,3.9953,0.4404
K60,SUS+CQI@m=3,30092,-14328.2949,171.7182,164.7616,0.3577,0.638,3.0,0.4017
K60,SUS-RPS,30093,-11435.1731,115.5329,114.6912,0.3433,0.6508,2.1587,0.5058
K60,SUS+CQI-Feasible,30093,-2933.469,158.7624,150.6783,0.4415,0.5542,3.9612,0.5123
K60,SUS+CQI@m=3,30093,-4478.6423,152.1642,145.0933,0.4244,0.5712,3.0,0.4864
K60,SUS-RPS,30094,-23621.2973,121.5594,119.5655,0.2684,0.7248,1.9235,0.4618
K60,SUS+CQI-Feasible,30094,-11132.378,180.373,172.0383,0.3804,0.615,3.9692,0.4377
K60,SUS+CQI@m=3,30094,-14165.3902,167.7648,161.2589,0.3554,0.64,3.0,0.4011
K60,SUS-RPS,30095,-4859.5429,104.6416,103.7626,0.4013,0.5931,2.1512,0.5457
K60,SUS+CQI-Feasible,30095,1014.4904,136.4896,129.5265,0.4883,0.5081,3.924,0.5579
K60,SUS+CQI@m=3,30095,67.7188,132.9463,125.973,0.4738,0.5227,3.0,0.5385
K60,SUS-RPS,30096,4349.0568,91.8461,91.466,0.5809,0.4145,2.7542,0.6894
K60,SUS+CQI-Feasible,30096,5971.4082,104.5734,98.941,0.6139,0.3826,3.9179,0.6943
K60,SUS+CQI@m=3,30096,5716.5528,103.9826,97.8306,0.6059,0.3905,3.0,0.6847
K60,SUS-RPS,30097,2651.1561,96.7326,96.0211,0.5309,0.4645,2.4232,0.6391
K60,SUS+CQI-Feasible,30097,5213.4526,114.3179,107.7447,0.5797,0.417,3.9452,0.6714
K60,SUS+CQI@m=3,30097,4734.8264,113.2376,105.6164,0.5674,0.4296,3.0,0.6587
K60,SUS-RPS,30098,-5755.2843,103.5305,103.0043,0.3933,0.601,2.2699,0.5501
K60,SUS+CQI-Feasible,30098,-149.7135,136.0369,127.4335,0.4709,0.525,3.98,0.5658
K60,SUS+CQI@m=3,30098,-1370.8394,131.6073,122.7659,0.4526,0.5433,3.0,0.5419
K60,SUS-RPS,30099,3667.7037,96.1247,95.7529,0.5551,0.4401,2.6096,0.6445
K60,SUS+CQI-Feasible,30099,5622.9147,110.1559,104.549,0.5962,0.4014,3.8841,0.6663
K60,SUS+CQI@m=3,30099,5272.3653,109.5634,102.9371,0.5857,0.4118,3.0,0.6565
